Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/20/2023 13:14:05

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23526	1	Nothing	61	10417	0	1			0		other	0
23526	1	Manual	06/20/2023 12:24:54	10579	162	NA
23526	1	Port Input	1	42000	31583	4
23526	1	Response	2	42000	31583	4
23526	1	Port Input	1	43415	32997	4
23526	1	Response	2	43415	32997	4
23526	1	Port Input	1	75466	65048	4
23526	1	Response	2	75466	65048	4
23526	1	Port Input	1	165656	155238	4
23526	1	Response	2	165656	155238	4
23526	1	Port Input	1	167164	156746	5
23526	1	Response	2	167164	156746	5
23526	1	Port Input	1	168368	157950	4
23526	1	Response	2	168368	157950	4
23526	1	Port Input	1	199082	188665	4
23526	1	Response	2	199082	188665	4
23526	1	Port Input	1	200356	189939	4
23526	1	Response	2	200356	189939	4
23526	1	Port Input	1	234226	223809	4
23526	1	Response	2	234226	223809	4
23526	1	Port Input	1	321649	311231	4
23526	1	Response	2	321649	311231	4
23526	1	Port Input	1	432502	422085	5
23526	1	Response	2	432502	422085	5
23526	1	Port Input	1	433772	423354	4
23526	1	Response	2	433772	423354	4
23526	1	Port Input	1	436424	426007	4
23526	1	Response	2	436424	426007	4
23526	1	Port Input	1	522607	512189	4
23526	1	Response	2	522607	512189	4
23526	1	Port Input	1	645775	635358	4
23526	1	Response	2	645775	635358	4
23526	1	Port Input	2	700807	690390	4
23526	1	Response	3	700807	690390	4
23526	1	Port Input	2	701088	690671	4
23526	1	Port Input	2	701116	690699	6
23526	1	Port Input	2	702291	691874	4
23526	1	Response	3	702291	691874	4
23526	1	Port Input	2	702305	691887	4
23526	1	Port Input	1	702312	691894	4
23526	1	Port Input	2	702312	691894	4
23526	1	Response	2	702312	691894	4
23526	1	Port Input	2	702328	691910	4
23526	1	Port Input	2	706764	696347	4
23526	1	Response	3	706764	696347	4
23526	1	Port Input	2	708900	698483	4
23526	1	Response	3	708900	698483	4
23526	1	Port Input	2	711077	700659	4
23526	1	Response	3	711077	700659	4
23526	1	Port Input	2	713583	703166	4
23526	1	Response	3	713583	703166	4
23526	1	Port Input	2	716144	705727	4
23526	1	Response	3	716144	705727	4
23526	2	Nothing	51	759833	0	1			0		other	0
23526	2	Port Input	1	762142	2309	5
23526	2	Response	2	762142	2309	5
23526	3	Nothing	1000	762170	0	1			0		other	0
23526	4	Nothing	62	762278	0	1			0		other	0
23526	5	Nothing	100	762400	0	1			0		false_alarm	61
23526	5	Port Input	1	763434	1035	4
23526	5	Response	2	763434	1035	4
23526	5	Port Input	1	766430	4031	5
23526	5	Response	2	766430	4031	5
23526	5	Port Input	1	767652	5252	4
23526	5	Response	2	767652	5252	4
23526	5	Port Input	1	768940	6540	4
23526	5	Response	2	768940	6540	4
23526	5	Port Input	1	770355	7955	4
23526	5	Response	2	770355	7955	4
23526	5	Port Input	1	771527	9127	4
23526	5	Response	2	771527	9127	4
23526	5	Port Input	1	772841	10442	4
23526	5	Response	2	772841	10442	4
23526	5	Port Input	1	774119	11720	4
23526	5	Response	2	774119	11720	4
23526	5	Port Input	1	775364	12965	4
23526	5	Response	2	775364	12965	4
23526	5	Port Input	1	776707	14307	4
23526	5	Response	2	776707	14307	4
23526	5	Port Input	1	778098	15699	4
23526	5	Response	2	778098	15699	4
23526	5	Port Input	1	779498	17099	4
23526	5	Response	2	779498	17099	4
23526	5	Port Input	1	779632	17232	4
23526	5	Port Input	1	781113	18713	4
23526	5	Response	2	781113	18713	4
23526	5	Port Input	1	782418	20019	4
23526	5	Response	2	782418	20019	4
23526	5	Port Input	1	783917	21518	4
23526	5	Response	2	783917	21518	4
23526	5	Port Input	1	785535	23136	4
23526	5	Response	2	785535	23136	4
23526	6	Nothing	19	792946	0	1			0		other	0
23526	6	Port Input	1	797032	4087	4
23526	6	Response	2	797032	4087	4
23526	6	Port Input	1	800194	7248	4
23526	6	Response	2	800194	7248	4
23526	6	Port Input	1	801871	8925	4
23526	6	Response	2	801871	8925	4
23526	7	Nothing	19	816688	0	1			0		other	0
23526	7	Port Input	1	841429	24741	4
23526	7	Response	2	841429	24741	4
23526	7	Port Input	1	842784	26096	5
23526	7	Response	2	842784	26096	5
23526	8	Nothing	19	845678	0	0			0		other	0
23526	9	Nothing	51	862817	0	1			0		other	0
23526	9	Port Input	1	864403	1586	4
23526	9	Response	2	864403	1586	4
23526	10	Nothing	1002	864421	0	1			0		other	0
23526	11	Nothing	63	864531	0	1			0		other	0
23526	12	Nothing	100	864654	0	1			0		false_alarm	113
23526	12	Port Input	1	865828	1173	4
23526	12	Response	2	865828	1173	4
23526	12	Port Input	1	868048	3394	4
23526	12	Response	2	868048	3394	4
23526	12	Port Input	1	869227	4573	4
23526	12	Response	2	869227	4573	4
23526	12	Port Input	1	870552	5897	4
23526	12	Response	2	870552	5897	4
23526	12	Port Input	1	871984	7329	5
23526	12	Response	2	871984	7329	5
23526	12	Port Input	1	873177	8522	4
23526	12	Response	2	873177	8522	4
23526	12	Port Input	1	874518	9863	4
23526	12	Response	2	874518	9863	4
23526	12	Port Input	1	875665	11010	4
23526	12	Response	2	875665	11010	4
23526	12	Port Input	1	876983	12329	4
23526	12	Response	2	876983	12329	4
23526	12	Port Input	1	878499	13844	4
23526	12	Response	2	878499	13844	4
23526	12	Port Input	1	879901	15246	4
23526	12	Response	2	879901	15246	4
23526	12	Port Input	1	881353	16698	4
