Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/24/2023 13:29:34

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23524	1	Nothing	61	10553	0	1			0		other	0
23524	1	Manual	06/24/2023 12:32:28	10705	152	NA
23524	1	Port Input	2	22501	11948	4
23524	1	Response	3	22501	11948	4
23524	1	Port Input	1	23811	13257	7
23524	1	Response	2	23811	13257	7
23524	1	Port Input	2	26439	15886	4
23524	1	Response	3	26439	15886	4
23524	1	Port Input	1	27757	17204	5
23524	1	Response	2	27757	17204	5
23524	1	Port Input	2	48833	38279	6
23524	1	Response	3	48833	38279	6
23524	1	Port Input	1	50057	39503	4
23524	1	Response	2	50057	39503	4
23524	1	Port Input	1	115566	105012	5
23524	1	Response	2	115566	105012	5
23524	1	Port Input	1	116845	106292	5
23524	1	Response	2	116845	106292	5
23524	1	Port Input	2	136605	126052	4
23524	1	Response	3	136605	126052	4
23524	1	Port Input	2	138401	127848	5
23524	1	Response	3	138401	127848	5
23524	1	Port Input	1	198958	188405	5
23524	1	Response	2	198958	188405	5
23524	1	Port Input	2	200356	189803	4
23524	1	Response	3	200356	189803	4
23524	1	Port Input	2	201846	191293	4
23524	1	Response	3	201846	191293	4
23524	1	Port Input	1	203400	192847	6
23524	1	Response	2	203400	192847	6
23524	1	Port Input	1	205060	194507	4
23524	1	Response	2	205060	194507	4
23524	1	Port Input	1	206712	196158	4
23524	1	Response	2	206712	196158	4
23524	1	Port Input	2	287134	276581	5
23524	1	Response	3	287134	276581	5
23524	1	Port Input	1	288532	277979	6
23524	1	Response	2	288532	277979	6
23524	1	Port Input	2	289960	279407	4
23524	1	Response	3	289960	279407	4
23524	1	Port Input	2	293132	282579	5
23524	1	Response	3	293132	282579	5
23524	1	Port Input	2	395097	384543	9
23524	1	Response	3	395097	384543	9
23524	1	Port Input	1	396495	385942	4
23524	1	Response	2	396495	385942	4
23524	1	Port Input	2	424306	413753	4
23524	1	Response	3	424306	413753	4
23524	1	Port Input	1	425553	415000	4
23524	1	Response	2	425553	415000	4
23524	1	Port Input	2	426955	416402	4
23524	1	Response	3	426955	416402	4
23524	1	Port Input	1	511602	501049	5
23524	1	Response	2	511602	501049	5
23524	1	Port Input	1	512691	502138	5
23524	1	Response	2	512691	502138	5
23524	1	Port Input	1	583366	572812	4
23524	1	Response	2	583366	572812	4
23524	1	Port Input	1	584550	573996	7
23524	1	Response	2	584550	573996	7
23524	1	Port Input	1	585881	575328	5
23524	1	Response	2	585881	575328	5
23524	1	Port Input	1	587079	576526	4
23524	1	Response	2	587079	576526	4
23524	1	Port Input	1	588531	577978	4
23524	1	Response	2	588531	577978	4
23524	1	Port Input	1	590381	579828	5
23524	1	Response	2	590381	579828	5
23524	1	Port Input	1	596213	585660	4
23524	1	Response	2	596213	585660	4
23524	1	Port Input	2	596304	585750	4
23524	1	Response	3	596304	585750	4
23524	1	Port Input	1	596498	585945	4
23524	1	Response	2	596498	585945	4
23524	1	Port Input	1	597011	586458	4
23524	1	Response	2	597011	586458	4
23524	1	Port Input	2	597692	587138	4
23524	1	Response	3	597692	587138	4
23524	1	Port Input	2	598908	588354	4
23524	1	Response	3	598908	588354	4
23524	1	Port Input	1	599103	588550	11
23524	1	Response	2	599103	588550	11
23524	1	Port Input	2	599998	589445	4
23524	1	Response	3	599998	589445	4
23524	1	Port Input	1	600098	589545	4
23524	1	Response	2	600098	589545	4
23524	1	Port Input	2	600126	589573	4
23524	1	Port Input	2	601213	590660	4
23524	1	Response	3	601213	590660	4
23524	1	Port Input	2	601257	590703	4
23524	1	Port Input	2	602637	592083	4
23524	1	Response	3	602637	592083	4
23524	1	Port Input	2	602804	592251	4
23524	1	Port Input	2	604165	593612	4
23524	1	Response	3	604165	593612	4
23524	1	Port Input	2	605912	595358	4
23524	1	Response	3	605912	595358	4
23524	1	Port Input	2	607795	597242	4
23524	1	Response	3	607795	597242	4
23524	1	Port Input	2	610171	599618	4
23524	1	Response	3	610171	599618	4
23524	1	Port Input	1	614954	604401	5
23524	1	Response	2	614954	604401	5
23524	1	Port Input	2	616706	606153	4
23524	1	Response	3	616706	606153	4
23524	1	Port Input	1	620104	609551	4
23524	1	Response	2	620104	609551	4
23524	1	Port Input	2	644298	633745	4
23524	1	Response	3	644298	633745	4
23524	1	Port Input	1	645491	634938	4
23524	1	Response	2	645491	634938	4
23524	1	Port Input	2	646892	636338	4
23524	1	Response	3	646892	636338	4
23524	1	Port Input	1	648288	637734	4
23524	1	Response	2	648288	637734	4
23524	1	Port Input	1	649769	639216	4
23524	1	Response	2	649769	639216	4
23524	1	Port Input	2	673904	663351	4
23524	1	Response	3	673904	663351	4
23524	1	Port Input	2	675190	664637	4
23524	1	Response	3	675190	664637	4
23524	1	Port Input	2	676489	665935	4
23524	1	Response	3	676489	665935	4
23524	1	Port Input	1	677826	667273	8
23524	1	Response	2	677826	667273	8
23524	1	Port Input	1	678982	668429	4
23524	1	Response	2	678982	668429	4
23524	1	Port Input	1	680349	669796	4
23524	1	Response	2	680349	669796	4
23524	1	Port Input	1	681846	671292	4
23524	1	Response	2	681846	671292	4
23524	1	Port Input	1	743580	733026	5
