Scenario - phase2_matchingPennies_algorithm1
Logfile written - 07/09/2023 13:38:39

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23508	1	Nothing	61	10436	0	0			0		other	0
23508	1	Manual	07/09/2023 12:44:10	10597	161	NA
23508	1	Port Input	1	33826	23390	4
23508	1	Response	2	33826	23390	4
23508	1	Port Input	1	84514	74077	4
23508	1	Response	2	84514	74077	4
23508	1	Port Input	1	117185	106749	4
23508	1	Response	2	117185	106749	4
23508	1	Port Input	1	120663	110226	4
23508	1	Response	2	120663	110226	4
23508	1	Port Input	1	122254	111818	4
23508	1	Response	2	122254	111818	4
23508	1	Port Input	1	146923	136487	4
23508	1	Response	2	146923	136487	4
23508	1	Port Input	1	167182	156746	4
23508	1	Response	2	167182	156746	4
23508	1	Port Input	1	169117	158681	4
23508	1	Response	2	169117	158681	4
23508	1	Port Input	1	172081	161644	4
23508	1	Response	2	172081	161644	4
23508	1	Port Input	1	179378	168941	5
23508	1	Response	2	179378	168941	5
23508	1	Port Input	1	205433	194997	5
23508	1	Response	2	205433	194997	5
23508	1	Port Input	1	209203	198767	4
23508	1	Response	2	209203	198767	4
23508	1	Port Input	1	210308	199872	4
23508	1	Response	2	210308	199872	4
23508	1	Port Input	1	212120	201684	4
23508	1	Response	2	212120	201684	4
23508	1	Port Input	1	213313	202876	5
23508	1	Response	2	213313	202876	5
23508	1	Port Input	1	252602	242166	4
23508	1	Response	2	252602	242166	4
23508	1	Port Input	2	253995	243559	4
23508	1	Response	3	253995	243559	4
23508	1	Port Input	1	320982	310546	5
23508	1	Response	2	320982	310546	5
23508	1	Port Input	1	322691	312255	4
23508	1	Response	2	322691	312255	4
23508	1	Port Input	1	322916	312480	5
23508	1	Port Input	1	359090	348654	5
23508	1	Response	2	359090	348654	5
23508	1	Port Input	1	372787	362351	5
23508	1	Response	2	372787	362351	5
23508	1	Port Input	1	374627	364191	4
23508	1	Response	2	374627	364191	4
23508	1	Port Input	1	404909	394473	4
23508	1	Response	2	404909	394473	4
23508	1	Port Input	1	405179	394743	4
23508	1	Response	2	405179	394743	4
23508	1	Port Input	1	424967	414531	4
23508	1	Response	2	424967	414531	4
23508	1	Port Input	1	497043	486607	4
23508	1	Response	2	497043	486607	4
23508	1	Port Input	1	498782	488346	4
23508	1	Response	2	498782	488346	4
23508	1	Port Input	1	580139	569703	4
23508	1	Response	2	580139	569703	4
23508	1	Port Input	2	582275	571839	4
23508	1	Response	3	582275	571839	4
23508	1	Port Input	2	584702	574266	4
23508	1	Response	3	584702	574266	4
23508	1	Port Input	2	584733	574297	5
23508	1	Port Input	2	584824	574388	4
23508	1	Port Input	2	586214	575778	4
23508	1	Response	3	586214	575778	4
23508	1	Port Input	2	587893	577456	6
23508	1	Response	3	587893	577456	6
23508	1	Port Input	2	589573	579137	4
23508	1	Response	3	589573	579137	4
23508	1	Port Input	2	589612	579176	4
23508	1	Port Input	2	591480	581044	4
23508	1	Response	3	591480	581044	4
23508	1	Port Input	2	597098	586662	4
23508	1	Response	3	597098	586662	4
23508	1	Port Input	2	600462	590026	4
23508	1	Response	3	600462	590026	4
23508	1	Port Input	2	603961	593524	4
23508	1	Response	3	603961	593524	4
23508	1	Port Input	2	612536	602099	4
23508	1	Response	3	612536	602099	4
23508	1	Port Input	2	617191	606755	4
23508	1	Response	3	617191	606755	4
23508	1	Port Input	2	622932	612496	10
23508	1	Response	3	622932	612496	10
23508	1	Port Input	2	627201	616765	4
23508	1	Response	3	627201	616765	4
23508	1	Port Input	2	658839	648403	4
23508	1	Response	3	658839	648403	4
23508	1	Port Input	2	660664	650228	4
23508	1	Response	3	660664	650228	4
23508	1	Port Input	2	705321	694885	4
23508	1	Response	3	705321	694885	4
23508	1	Port Input	1	706916	696480	4
23508	1	Response	2	706916	696480	4
23508	1	Port Input	1	747808	737372	4
23508	1	Response	2	747808	737372	4
23508	2	Nothing	51	750463	0	1			0		other	0
23508	2	Port Input	1	753104	2641	4
23508	2	Response	2	753104	2641	4
23508	3	Nothing	1000	753119	0	1			0		other	0
23508	4	Nothing	62	753227	0	1			0		other	0
23508	5	Nothing	100	753348	0	1			0		false_alarm	106
23508	5	Port Input	1	754814	1467	4
23508	5	Response	2	754814	1467	4
23508	5	Port Input	1	756475	3128	4
23508	5	Response	2	756475	3128	4
23508	5	Port Input	1	757547	4200	4
23508	5	Response	2	757547	4200	4
23508	5	Port Input	1	758979	5632	4
23508	5	Response	2	758979	5632	4
23508	5	Port Input	1	760367	7019	4
23508	5	Response	2	760367	7019	4
23508	5	Port Input	1	761960	8612	4
23508	5	Response	2	761960	8612	4
23508	5	Port Input	1	763122	9774	4
23508	5	Response	2	763122	9774	4
23508	5	Port Input	1	764766	11418	4
23508	5	Response	2	764766	11418	4
23508	5	Port Input	1	766050	12702	4
23508	5	Response	2	766050	12702	4
23508	5	Port Input	1	767607	14259	4
23508	5	Response	2	767607	14259	4
23508	5	Port Input	1	769157	15809	4
23508	5	Response	2	769157	15809	4
23508	5	Port Input	1	770504	17157	4
23508	5	Response	2	770504	17157	4
23508	5	Port Input	1	772232	18884	4
23508	5	Response	2	772232	18884	4
23508	5	Port Input	1	773891	20543	4
23508	5	Response	2	773891	20543	4
23508	5	Port Input	1	775638	22290	4
23508	5	Response	2	775638	22290	4
23508	5	Port Input	1	777339	23991	4
23508	5	Response	2	777339	23991	4
23508	5	Port Input	1	779171	25824	4
23508	5	Response	2	779171	25824	4
23508	5	Port Input	1	780715	27367	4
23508	5	Response	2	780715	27367	4
23508	5	Port Input	1	780868	27520	5
23508	5	Port Input	1	782752	29404	4
23508	5	Response	2	782752	29404	4
23508	6	Nothing	19	783868	0	1			0		other	0
23508	6	Port Input	1	784037	169	4
23508	6	Response	2	784037	169	4
23508	6	Port Input	1	786060	2192	5
23508	6	Response	2	786060	2192	5
23508	6	Port Input	1	787470	3603	4
23508	6	Response	2	787470	3603	4
23508	6	Port Input	1	795341	11474	4
23508	6	Response	2	795341	11474	4
23508	7	Nothing	19	796115	0	0			0		other	0
23508	7	Port Input	1	811495	15380	4
23508	7	Response	2	811495	15380	4
23508	7	Port Input	1	813095	16980	4
23508	7	Response	2	813095	16980	4
