Scenario - randomOutcome
Logfile written - 07/18/2023 14:59:49

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23541	1	Nothing	61	13474	0	1			0		other	0
23541	2	Nothing	90	13826	0	1			0		other	0
23541	3	Sound	21	34455	0	1			0		hit	5
23541	3	Port Input	2	37606	3152	4
23541	3	Response	3	37606	3152	4
23541	4	Nothing	6	38223	0	1			0		other	0
23541	4	Port Input	2	38949	726	4
23541	4	Response	3	38949	726	4
23541	4	Port Input	1	43078	4855	4
23541	4	Response	2	43078	4855	4
23541	4	Port Input	2	44281	6058	4
23541	4	Response	3	44281	6058	4
23541	4	Port Input	2	45418	7196	4
23541	4	Response	3	45418	7196	4
23541	4	Port Input	2	46539	8316	4
23541	4	Response	3	46539	8316	4
23541	4	Port Input	2	47864	9641	4
23541	4	Response	3	47864	9641	4
23541	4	Port Input	2	49120	10897	4
23541	4	Response	3	49120	10897	4
23541	4	Port Input	2	51730	13507	4
23541	4	Response	3	51730	13507	4
23541	4	Port Input	2	54081	15858	4
23541	4	Response	3	54081	15858	4
23541	4	Port Input	2	55457	17234	4
23541	4	Response	3	55457	17234	4
23541	4	Port Input	2	56822	18599	4
23541	4	Response	3	56822	18599	4
23541	4	Port Input	2	58095	19872	4
23541	4	Response	3	58095	19872	4
23541	4	Port Input	2	59619	21396	4
23541	4	Response	3	59619	21396	4
23541	4	Port Input	2	61139	22916	4
23541	4	Response	3	61139	22916	4
23541	6	Nothing	90	69111	0	1			0		other	0
23541	7	Sound	21	107857	0	1			0		hit	38
23541	7	Port Input	1	113915	6058	4
23541	7	Response	2	113915	6058	4
23541	8	Nothing	5	114527	0	1			0		other	0
23541	8	Port Input	1	115188	661	4
23541	8	Response	2	115188	661	4
23541	8	Port Input	1	116228	1701	4
23541	8	Response	2	116228	1701	4
23541	8	Port Input	1	118419	3892	4
23541	8	Response	2	118419	3892	4
23541	8	Port Input	1	119642	5115	4
23541	8	Response	2	119642	5115	4
23541	8	Port Input	1	120838	6311	6
23541	8	Response	2	120838	6311	6
23541	8	Port Input	1	122000	7473	4
23541	8	Response	2	122000	7473	4
23541	8	Port Input	1	123191	8664	4
23541	8	Response	2	123191	8664	4
23541	8	Port Input	2	124544	10017	4
23541	8	Response	3	124544	10017	4
23541	8	Port Input	2	125830	11303	4
23541	8	Response	3	125830	11303	4
23541	8	Port Input	1	126927	12400	4
23541	8	Response	2	126927	12400	4
23541	8	Port Input	1	128071	13544	4
23541	8	Response	2	128071	13544	4
23541	8	Port Input	1	129315	14788	4
23541	8	Response	2	129315	14788	4
23541	8	Port Input	1	130527	16000	4
23541	8	Response	2	130527	16000	4
23541	8	Port Input	1	131783	17256	4
23541	8	Response	2	131783	17256	4
23541	8	Port Input	1	133026	18499	4
23541	8	Response	2	133026	18499	4
23541	8	Port Input	2	134477	19950	4
23541	8	Response	3	134477	19950	4
23541	8	Port Input	1	135846	21319	4
23541	8	Response	2	135846	21319	4
23541	8	Port Input	1	136919	22392	4
23541	8	Response	2	136919	22392	4
23541	8	Port Input	1	138128	23602	4
23541	8	Response	2	138128	23602	4
23541	8	Port Input	1	139320	24793	4
23541	8	Response	2	139320	24793	4
23541	8	Port Input	1	140539	26012	4
23541	8	Response	2	140539	26012	4
23541	8	Port Input	2	141954	27427	4
23541	8	Response	3	141954	27427	4
23541	8	Port Input	2	143330	28803	4
23541	8	Response	3	143330	28803	4
23541	8	Port Input	1	144532	30005	189
23541	8	Response	2	144532	30005	189
23541	10	Nothing	90	145379	0	1			0		other	0
23541	10	Port Input	1	145821	442	4
23541	10	Response	2	145821	442	4
23541	10	Port Input	1	147065	1686	4
23541	10	Response	2	147065	1686	4
23541	10	Port Input	2	148464	3085	4
23541	10	Response	3	148464	3085	4
23541	10	Port Input	2	149866	4487	5
23541	10	Response	3	149866	4487	5
23541	10	Port Input	1	152614	7235	4
23541	10	Response	2	152614	7235	4
23541	10	Port Input	1	153866	8487	4
23541	10	Response	2	153866	8487	4
23541	10	Port Input	2	155460	10081	4
23541	10	Response	3	155460	10081	4
23541	11	Nothing	90	170011	0	1			0		other	0
23541	12	Sound	21	210760	0	1			0		hit	106
23541	12	Port Input	1	215100	4340	5
23541	12	Response	2	215100	4340	5
23541	13	Nothing	5	215734	0	1			0		other	0
23541	13	Port Input	1	216353	618	5
23541	13	Response	2	216353	618	5
23541	13	Port Input	1	217356	1622	4
23541	13	Response	2	217356	1622	4
23541	13	Port Input	1	219633	3899	4
23541	13	Response	2	219633	3899	4
23541	13	Port Input	1	220903	5169	4
23541	13	Response	2	220903	5169	4
23541	13	Port Input	1	222187	6453	4
23541	13	Response	2	222187	6453	4
23541	13	Port Input	1	223330	7596	4
23541	13	Response	2	223330	7596	4
23541	13	Port Input	1	224743	9008	4
23541	13	Response	2	224743	9008	4
23541	13	Port Input	1	225810	10076	4
23541	13	Response	2	225810	10076	4
23541	13	Port Input	1	226990	11256	4
23541	13	Response	2	226990	11256	4
23541	13	Port Input	2	228279	12545	4
23541	13	Response	3	228279	12545	4
23541	13	Port Input	2	229496	13761	4
23541	13	Response	3	229496	13761	4
23541	13	Port Input	1	230799	15065	4
23541	13	Response	2	230799	15065	4
23541	13	Port Input	1	231912	16177	4
23541	13	Response	2	231912	16177	4
23541	13	Port Input	1	233132	17398	4
23541	13	Response	2	233132	17398	4
23541	13	Port Input	1	234517	18783	4
23541	13	Response	2	234517	18783	4
23541	13	Port Input	1	235710	19976	4
23541	13	Response	2	235710	19976	4
23541	13	Port Input	2	237280	21546	5
23541	13	Response	3	237280	21546	5
23541	13	Port Input	2	238862	23128	4
23541	13	Response	3	238862	23128	4
23541	13	Port Input	1	240225	24491	4
23541	13	Response	2	240225	24491	4
23541	13	Port Input	1	241565	25831	4
23541	13	Response	2	241565	25831	4
23541	13	Port Input	2	243237	27503	4
23541	13	Response	3	243237	27503	4
23541	15	Nothing	90	246389	0	0			0		other	0
23541	16	Sound	21	282063	0	1			0		hit	153
23541	16	Port Input	1	284815	2753	4
23541	16	Response	2	284815	2753	4
23541	17	Nothing	1002	285247	0	1			0		other	0
23541	18	Nothing	63	285355	0	1			0		other	0
23541	19	Nothing	95	285680	0	0			0		other	0
23541	19	Port Input	1	285959	279	4
23541	19	Response	2	285959	279	4
23541	19	Port Input	1	287056	1376	4
23541	19	Response	2	287056	1376	4
23541	19	Port Input	1	289165	3485	4
23541	19	Response	2	289165	3485	4
23541	19	Port Input	1	290522	4842	4
23541	19	Response	2	290522	4842	4
23541	19	Port Input	1	291712	6032	4
23541	19	Response	2	291712	6032	4
23541	19	Port Input	1	293045	7365	6
23541	19	Response	2	293045	7365	6
23541	19	Port Input	1	294255	8575	4
23541	19	Response	2	294255	8575	4
23541	19	Port Input	2	295502	9823	4
23541	19	Response	3	295502	9823	4
23541	19	Port Input	1	296556	10876	4
23541	19	Response	2	296556	10876	4
23541	19	Port Input	1	297663	11983	4
23541	19	Response	2	297663	11983	4
23541	19	Port Input	2	299039	13359	4
23541	19	Response	3	299039	13359	4
23541	19	Port Input	2	300453	14773	4
23541	19	Response	3	300453	14773	4
23541	19	Port Input	1	301579	15899	4
23541	19	Response	2	301579	15899	4
23541	19	Port Input	1	302786	17106	4
23541	19	Response	2	302786	17106	4
23541	19	Port Input	1	303945	18265	5
23541	19	Response	2	303945	18265	5
23541	19	Port Input	2	305460	19780	4
23541	19	Response	3	305460	19780	4
23541	19	Port Input	2	306798	21118	4
23541	19	Response	3	306798	21118	4
23541	19	Port Input	2	308299	22619	4
23541	19	Response	3	308299	22619	4
23541	19	Port Input	2	309772	24092	4
23541	19	Response	3	309772	24092	4
23541	19	Port Input	2	311225	25545	4
23541	19	Response	3	311225	25545	4
23541	21	Nothing	90	316513	0	1			0		other	0
23541	22	Sound	21	327564	0	1			0		hit	200
23541	22	Port Input	1	329992	2427	4
23541	22	Response	2	329992	2427	4
23541	23	Nothing	75	330637	0	1			0		other	0
23541	23	Port Input	1	331048	411	4
23541	23	Response	2	331048	411	4
23541	23	Port Input	1	332263	1626	4
23541	23	Response	2	332263	1626	4
23541	23	Port Input	1	333283	2646	5
23541	23	Response	2	333283	2646	5
23541	23	Port Input	1	334522	3885	4
23541	23	Response	2	334522	3885	4
23541	23	Port Input	2	335964	5327	4
23541	23	Response	3	335964	5327	4
23541	23	Port Input	2	337337	6700	4
23541	23	Response	3	337337	6700	4
23541	23	Port Input	1	338584	7947	4
23541	23	Response	2	338584	7947	4
23541	23	Port Input	2	340191	9555	4
23541	23	Response	3	340191	9555	4
23541	25	Nothing	90	361307	0	1			0		other	0
23541	26	Sound	21	373166	0	1			0		hit	221
23541	26	Port Input	1	375820	2655	4
23541	26	Response	2	375820	2655	4
23541	27	Nothing	1002	376273	0	1			0		other	0
23541	28	Nothing	63	376381	0	1			0		other	0
23541	29	Nothing	95	376502	0	1			0		other	0
23541	29	Port Input	1	377092	590	4
23541	29	Response	2	377092	590	4
23541	29	Port Input	1	378110	1608	4
23541	29	Response	2	378110	1608	4
23541	29	Port Input	1	379315	2813	4
23541	29	Response	2	379315	2813	4
23541	29	Port Input	1	380567	4064	4
23541	29	Response	2	380567	4064	4
23541	29	Port Input	1	381950	5447	5
23541	29	Response	2	381950	5447	5
23541	29	Port Input	1	383088	6586	4
23541	29	Response	2	383088	6586	4
23541	29	Port Input	1	384162	7659	4
23541	29	Response	2	384162	7659	4
23541	29	Port Input	1	385337	8835	4
23541	29	Response	2	385337	8835	4
23541	29	Port Input	2	386703	10200	4
23541	29	Response	3	386703	10200	4
23541	29	Port Input	1	387711	11209	4
23541	29	Response	2	387711	11209	4
23541	29	Port Input	1	388817	12315	4
23541	29	Response	2	388817	12315	4
23541	29	Port Input	1	389994	13492	4
23541	29	Response	2	389994	13492	4
23541	29	Port Input	1	391304	14802	4
23541	29	Response	2	391304	14802	4
23541	29	Port Input	1	392519	16017	4
23541	29	Response	2	392519	16017	4
23541	29	Port Input	2	394053	17551	4
23541	29	Response	3	394053	17551	4
23541	29	Port Input	2	395525	19023	4
23541	29	Response	3	395525	19023	4
23541	29	Port Input	1	396888	20386	4
23541	29	Response	2	396888	20386	4
23541	29	Port Input	1	398174	21672	4
23541	29	Response	2	398174	21672	4
23541	29	Port Input	2	399863	23361	4
23541	29	Response	3	399863	23361	4
23541	29	Port Input	2	401277	24775	4
23541	29	Response	3	401277	24775	4
23541	29	Port Input	2	402887	26385	4
23541	29	Response	3	402887	26385	4
23541	29	Port Input	1	404278	27776	4
23541	29	Response	2	404278	27776	4
23541	29	Port Input	1	405586	29084	4
23541	29	Response	2	405586	29084	4
23541	30	Port Input	1	407130	56	5
23541	30	Response	2	407130	56	5
23541	31	Nothing	90	407356	0	0			0		other	0
23541	31	Port Input	2	408728	1372	4
23541	31	Response	3	408728	1372	4
23541	32	Nothing	90	423288	0	1			0		other	0
23541	32	Port Input	1	458090	34802	4
23541	32	Response	2	458090	34802	4
23541	32	Port Input	1	459297	36009	4
23541	32	Response	2	459297	36009	4
23541	32	Port Input	1	460440	37152	4
23541	32	Response	2	460440	37152	4
23541	32	Port Input	1	462001	38713	4
23541	32	Response	2	462001	38713	4
23541	33	Nothing	90	467442	0	1			0		other	0
23541	34	Sound	21	478469	0	1			0		hit	288
23541	34	Port Input	1	480575	2106	4
23541	34	Response	2	480575	2106	4
23541	35	Nothing	5	481223	0	0			0		other	0
23541	35	Port Input	1	481677	453	4
23541	35	Response	2	481677	453	4
23541	35	Port Input	1	482783	1560	4
23541	35	Response	2	482783	1560	4
23541	35	Port Input	1	483987	2763	4
23541	35	Response	2	483987	2763	4
23541	35	Port Input	1	485091	3867	4
23541	35	Response	2	485091	3867	4
23541	35	Port Input	1	486310	5086	4
23541	35	Response	2	486310	5086	4
23541	35	Port Input	1	487583	6360	4
23541	35	Response	2	487583	6360	4
23541	35	Port Input	1	488740	7517	4
23541	35	Response	2	488740	7517	4
23541	35	Port Input	2	490241	9018	4
23541	35	Response	3	490241	9018	4
23541	35	Port Input	1	491232	10008	4
23541	35	Response	2	491232	10008	4
23541	35	Port Input	1	492358	11135	4
23541	35	Response	2	492358	11135	4
23541	35	Port Input	2	495000	13776	4
23541	35	Response	3	495000	13776	4
23541	35	Port Input	2	496353	15129	5
23541	35	Response	3	496353	15129	5
23541	35	Port Input	1	497612	16389	4
23541	35	Response	2	497612	16389	4
23541	35	Port Input	1	498823	17600	4
23541	35	Response	2	498823	17600	4
23541	35	Port Input	2	500262	19038	4
23541	35	Response	3	500262	19038	4
23541	35	Port Input	2	501684	20461	4
23541	35	Response	3	501684	20461	4
23541	35	Port Input	1	502946	21722	5
23541	35	Response	2	502946	21722	5
23541	35	Port Input	1	504179	22956	4
23541	35	Response	2	504179	22956	4
23541	35	Port Input	1	505493	24269	4
23541	35	Response	2	505493	24269	4
23541	35	Port Input	2	507177	25954	4
23541	35	Response	3	507177	25954	4
23541	37	Nothing	90	511933	0	1			0		other	0
23541	38	Sound	21	527171	0	1			0		hit	333
23541	38	Port Input	1	529524	2353	4
23541	38	Response	2	529524	2353	4
23541	39	Nothing	1002	530005	0	1			0		other	0
23541	40	Nothing	63	530114	0	0			0		other	0
23541	41	Nothing	85	530222	0	1			0		other	0
23541	41	Port Input	1	530483	261	4
23541	41	Response	2	530483	261	4
23541	41	Port Input	1	531630	1408	4
23541	41	Response	2	531630	1408	4
23541	41	Port Input	1	532874	2652	4
23541	41	Response	2	532874	2652	4
23541	41	Port Input	1	534301	4079	4
23541	41	Response	2	534301	4079	4
23541	43	Nothing	90	560741	0	0			0		other	0
23541	44	Sound	21	578372	0	1			0		hit	348
23541	44	Port Input	1	580808	2436	4
23541	44	Response	2	580808	2436	4
23541	45	Nothing	1002	581292	0	1			0		other	0
23541	46	Nothing	63	581400	0	1			0		other	0
