Scenario - phase2_matchingPennies_algorithm1
Logfile written - 07/21/2023 12:39:53

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23534	1	Nothing	61	10518	0	0			0		other	0
23534	1	Manual	07/21/2023 11:48:48	10673	154	NA
23534	1	Port Input	1	47954	37436	4
23534	1	Response	2	47954	37436	4
23534	1	Port Input	1	49230	38711	6
23534	1	Response	2	49230	38711	6
23534	1	Port Input	1	50533	40015	4
23534	1	Response	2	50533	40015	4
23534	1	Port Input	1	108211	97693	4
23534	1	Response	2	108211	97693	4
23534	1	Port Input	1	109768	99249	4
23534	1	Response	2	109768	99249	4
23534	1	Port Input	1	111073	100555	4
23534	1	Response	2	111073	100555	4
23534	1	Port Input	1	157722	147204	4
23534	1	Response	2	157722	147204	4
23534	1	Port Input	1	159659	149140	4
23534	1	Response	2	159659	149140	4
23534	1	Port Input	1	245675	235157	4
23534	1	Response	2	245675	235157	4
23534	1	Port Input	1	247253	236734	4
23534	1	Response	2	247253	236734	4
23534	1	Port Input	1	248608	238090	4
23534	1	Response	2	248608	238090	4
23534	1	Port Input	1	250257	239739	4
23534	1	Response	2	250257	239739	4
23534	1	Port Input	1	320091	309572	4
23534	1	Response	2	320091	309572	4
23534	1	Port Input	1	321484	310966	5
23534	1	Response	2	321484	310966	5
23534	1	Port Input	1	397253	386735	4
23534	1	Response	2	397253	386735	4
23534	1	Port Input	1	398628	388110	7
23534	1	Response	2	398628	388110	7
23534	1	Port Input	1	463355	452837	4
23534	1	Response	2	463355	452837	4
23534	1	Port Input	1	464767	454249	4
23534	1	Response	2	464767	454249	4
23534	1	Port Input	1	541441	530923	4
23534	1	Response	2	541441	530923	4
23534	1	Port Input	1	632945	622427	4
23534	1	Response	2	632945	622427	4
23534	1	Port Input	1	676731	666213	5
23534	1	Response	2	676731	666213	5
23534	1	Port Input	1	677994	667476	4
23534	1	Response	2	677994	667476	4
23534	1	Port Input	2	721290	710772	5
23534	1	Response	3	721290	710772	5
23534	2	Nothing	51	746677	0	1			0		other	0
23534	2	Port Input	1	754225	7549	4
23534	2	Response	2	754225	7549	4
23534	3	Nothing	1000	754240	0	1			0		other	0
