Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/20/2023 10:04:05

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23508	1	Nothing	61	10425	0	1			0		other	0
23508	1	Manual	06/20/2023 09:04:51	10579	153	NA
23508	1	Port Input	2	42382	31957	4
23508	1	Response	3	42382	31957	4
23508	1	Port Input	2	55711	45286	4
23508	1	Response	3	55711	45286	4
23508	1	Port Input	2	65194	54769	4
23508	1	Response	3	65194	54769	4
23508	1	Port Input	2	96347	85921	5
23508	1	Response	3	96347	85921	5
23508	1	Port Input	2	98856	88431	4
23508	1	Response	3	98856	88431	4
23508	1	Port Input	2	108490	98064	4
23508	1	Response	3	108490	98064	4
23508	1	Port Input	2	125213	114788	4
23508	1	Response	3	125213	114788	4
23508	1	Port Input	2	146484	136059	4
23508	1	Response	3	146484	136059	4
23508	1	Port Input	2	167555	157130	4
23508	1	Response	3	167555	157130	4
23508	1	Port Input	2	203027	192602	5
23508	1	Response	3	203027	192602	5
23508	1	Port Input	2	252778	242353	8
23508	1	Response	3	252778	242353	8
23508	1	Port Input	2	270286	259861	4
23508	1	Response	3	270286	259861	4
23508	1	Port Input	2	294999	284574	6
23508	1	Response	3	294999	284574	6
23508	1	Port Input	2	295537	285112	4
23508	1	Response	3	295537	285112	4
23508	1	Port Input	2	297017	286592	4
23508	1	Response	3	297017	286592	4
23508	1	Port Input	2	299179	288753	8
23508	1	Response	3	299179	288753	8
23508	1	Port Input	2	300879	290454	4
23508	1	Response	3	300879	290454	4
23508	1	Port Input	2	309879	299454	6
23508	1	Response	3	309879	299454	6
23508	1	Port Input	2	330585	320160	4
23508	1	Response	3	330585	320160	4
23508	1	Port Input	2	345416	334991	5
23508	1	Response	3	345416	334991	5
23508	1	Port Input	2	345766	335341	4
23508	1	Response	3	345766	335341	4
23508	1	Port Input	2	347322	336897	4
23508	1	Response	3	347322	336897	4
23508	1	Port Input	2	406776	396351	4
23508	1	Response	3	406776	396351	4
23508	1	Port Input	2	469104	458679	5
23508	1	Response	3	469104	458679	5
23508	1	Port Input	2	649812	639387	4
23508	1	Response	3	649812	639387	4
23508	1	Port Input	2	649890	639465	4
23508	1	Port Input	2	650956	640531	4
23508	1	Response	3	650956	640531	4
23508	1	Port Input	2	652160	641735	6
23508	1	Response	3	652160	641735	6
23508	1	Port Input	2	653644	643219	4
23508	1	Response	3	653644	643219	4
23508	1	Port Input	2	653680	643255	4
23508	1	Port Input	2	654913	644488	4
23508	1	Response	3	654913	644488	4
23508	1	Port Input	2	656298	645873	4
23508	1	Response	3	656298	645873	4
23508	1	Port Input	2	658044	647619	4
23508	1	Response	3	658044	647619	4
23508	1	Port Input	2	659773	649348	5
23508	1	Response	3	659773	649348	5
23508	1	Port Input	2	661835	651410	4
23508	1	Response	3	661835	651410	4
23508	1	Port Input	2	661997	651572	4
23508	1	Port Input	2	662027	651602	4
23508	1	Port Input	2	664182	653756	4
23508	1	Response	3	664182	653756	4
23508	1	Port Input	2	666932	656507	4
23508	1	Response	3	666932	656507	4
23508	1	Port Input	2	670154	659729	4
23508	1	Response	3	670154	659729	4
23508	1	Port Input	2	673897	663472	4
23508	1	Response	3	673897	663472	4
23508	1	Port Input	2	674370	663945	4
23508	1	Response	3	674370	663945	4
23508	1	Port Input	2	678250	667825	5
23508	1	Response	3	678250	667825	5
23508	1	Port Input	2	688099	677673	4
23508	1	Response	3	688099	677673	4
23508	1	Port Input	2	688754	678329	5
23508	1	Response	3	688754	678329	5
23508	1	Port Input	2	689040	678614	4
23508	1	Response	3	689040	678614	4
23508	1	Port Input	2	693913	683488	7
23508	1	Response	3	693913	683488	7
23508	1	Port Input	2	759361	748936	5
23508	1	Response	3	759361	748936	5
23508	2	Nothing	52	760353	0	1			0		other	0
23508	2	Port Input	2	760862	509	4
23508	2	Response	3	760862	509	4
23508	3	Nothing	1000	760877	0	1			0		other	0
23508	4	Nothing	62	760985	0	1			0		other	0
23508	5	Nothing	111	761117	0	1			0		false_alarm	102
23508	5	Port Input	2	762261	1144	6
23508	5	Response	3	762261	1144	6
23508	5	Port Input	2	763749	2631	4
23508	5	Response	3	763749	2631	4
23508	5	Port Input	2	764927	3810	4
