Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/06/2023 11:45:34

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23513	1	Nothing	61	10614	0	1			0		other	0
23513	1	Manual	06/06/2023 10:46:01	10802	188	NA
23513	1	Port Input	1	15513	4899	7
23513	1	Response	2	15513	4899	7
23513	1	Port Input	1	16917	6303	6
23513	1	Response	2	16917	6303	6
23513	1	Port Input	1	44494	33880	5
23513	1	Response	2	44494	33880	5
23513	1	Port Input	1	71612	60999	4
23513	1	Response	2	71612	60999	4
23513	1	Port Input	1	104382	93769	4
23513	1	Response	2	104382	93769	4
23513	1	Port Input	1	130451	119837	4
23513	1	Response	2	130451	119837	4
23513	1	Port Input	1	159900	149286	4
23513	1	Response	2	159900	149286	4
23513	1	Port Input	1	178264	167651	4
23513	1	Response	2	178264	167651	4
23513	1	Port Input	1	198828	188214	4
23513	1	Response	2	198828	188214	4
23513	1	Port Input	1	233756	223142	4
23513	1	Response	2	233756	223142	4
23513	1	Port Input	1	274827	264213	4
23513	1	Response	2	274827	264213	4
23513	1	Port Input	1	291862	281248	4
23513	1	Response	2	291862	281248	4
23513	1	Port Input	1	319136	308522	7
23513	1	Response	2	319136	308522	7
23513	1	Port Input	1	330988	320374	4
23513	1	Response	2	330988	320374	4
23513	1	Port Input	1	350558	339944	4
23513	1	Response	2	350558	339944	4
23513	1	Port Input	1	397630	387016	6
23513	1	Response	2	397630	387016	6
23513	1	Port Input	1	399585	388971	4
23513	1	Response	2	399585	388971	4
23513	1	Port Input	1	431727	421113	5
23513	1	Response	2	431727	421113	5
23513	1	Port Input	1	448204	437590	4
23513	1	Response	2	448204	437590	4
23513	1	Port Input	1	472667	462053	4
23513	1	Response	2	472667	462053	4
23513	1	Port Input	2	489155	478541	4
23513	1	Response	3	489155	478541	4
23513	1	Port Input	1	490814	480200	4
23513	1	Response	2	490814	480200	4
23513	1	Port Input	2	525729	515116	4
23513	1	Response	3	525729	515116	4
23513	1	Port Input	1	527272	516658	5
23513	1	Response	2	527272	516658	5
23513	1	Port Input	1	528769	518155	4
23513	1	Response	2	528769	518155	4
23513	1	Port Input	2	549453	538839	4
23513	1	Response	3	549453	538839	4
23513	1	Port Input	1	552509	541895	4
23513	1	Response	2	552509	541895	4
23513	1	Port Input	1	605593	594979	4
23513	1	Response	2	605593	594979	4
23513	1	Port Input	1	630033	619419	4
23513	1	Response	2	630033	619419	4
23513	1	Port Input	2	653113	642500	5
23513	1	Response	3	653113	642500	5
23513	1	Port Input	2	654909	644295	4
23513	1	Response	3	654909	644295	4
23513	1	Port Input	2	680457	669843	4
23513	1	Response	3	680457	669843	4
23513	1	Port Input	1	704610	693996	4
23513	1	Response	2	704610	693996	4
23513	1	Port Input	2	716949	706335	4
23513	1	Response	3	716949	706335	4
23513	1	Port Input	1	718873	708259	4
23513	1	Response	2	718873	708259	4
23513	1	Port Input	2	734892	724278	4
23513	1	Response	3	734892	724278	4
23513	1	Port Input	2	735278	724664	4
23513	1	Port Input	2	736126	725512	4
23513	1	Response	3	736126	725512	4
23513	1	Port Input	2	738267	727653	4
23513	1	Response	3	738267	727653	4
23513	1	Port Input	2	739445	728831	4
23513	1	Response	3	739445	728831	4
23513	1	Port Input	2	739591	728977	4
23513	1	Port Input	2	740763	730149	4
23513	1	Response	3	740763	730149	4
23513	1	Port Input	2	742323	731709	4
23513	1	Response	3	742323	731709	4
23513	1	Port Input	2	744165	733551	4
23513	1	Response	3	744165	733551	4
23513	1	Port Input	2	748556	737942	6
23513	1	Response	3	748556	737942	6
23513	1	Port Input	1	753791	743178	4
23513	1	Response	2	753791	743178	4
23513	2	Nothing	51	755686	0	1			0		other	0
23513	2	Port Input	1	759393	3708	4
23513	2	Response	2	759393	3708	4
23513	3	Nothing	1000	759409	0	1			0		other	0
23513	4	Nothing	62	759518	0	0			0		other	0
23513	5	Nothing	100	759638	0	1			0		false_alarm	100
23513	5	Port Input	1	760786	1147	4
23513	5	Response	2	760786	1147	4
23513	5	Port Input	1	763295	3657	4
23513	5	Response	2	763295	3657	4
23513	5	Port Input	1	764484	4846	4
23513	5	Response	2	764484	4846	4
23513	5	Port Input	1	765667	6029	5
23513	5	Response	2	765667	6029	5
23513	5	Port Input	1	766904	7265	4
23513	5	Response	2	766904	7265	4
23513	5	Port Input	1	768226	8588	4
23513	5	Response	2	768226	8588	4
23513	5	Port Input	1	769367	9729	4
23513	5	Response	2	769367	9729	4
23513	5	Port Input	1	770767	11129	5
23513	5	Response	2	770767	11129	5
23513	5	Port Input	1	771975	12337	4
23513	5	Response	2	771975	12337	4
23513	5	Port Input	1	773282	13644	4
23513	5	Response	2	773282	13644	4
23513	5	Port Input	1	774757	15119	4
23513	5	Response	2	774757	15119	4
23513	5	Port Input	1	776103	16464	4
23513	5	Response	2	776103	16464	4
23513	5	Port Input	1	777608	17969	4
23513	5	Response	2	777608	17969	4
