Scenario - phase2_matchingPennies_algorithm1
Logfile written - 05/31/2023 13:44:46

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23524	1	Nothing	61	10425	0	1			0		other	0
23524	1	Manual	05/31/2023 12:49:03	10580	155	NA
23524	1	Port Input	2	38475	28049	6
23524	1	Response	3	38475	28049	6
23524	1	Port Input	2	70325	59899	6
23524	1	Response	3	70325	59899	6
23524	1	Port Input	1	141113	130688	4
23524	1	Response	2	141113	130688	4
23524	1	Port Input	1	142752	132326	4
23524	1	Response	2	142752	132326	4
23524	1	Port Input	1	144056	133630	4
23524	1	Response	2	144056	133630	4
23524	1	Port Input	2	170018	159592	4
23524	1	Response	3	170018	159592	4
23524	1	Port Input	2	171701	161276	4
23524	1	Response	3	171701	161276	4
23524	1	Port Input	2	172916	162490	4
23524	1	Response	3	172916	162490	4
23524	1	Port Input	1	174103	163678	4
23524	1	Response	2	174103	163678	4
23524	1	Port Input	2	175513	165088	4
23524	1	Response	3	175513	165088	4
23524	1	Port Input	1	176882	166457	4
23524	1	Response	2	176882	166457	4
23524	1	Port Input	1	178164	167738	6
23524	1	Response	2	178164	167738	6
23524	1	Port Input	1	179605	169180	4
23524	1	Response	2	179605	169180	4
23524	1	Port Input	1	182563	172137	5
23524	1	Response	2	182563	172137	5
23524	1	Port Input	1	227698	217273	4
23524	1	Response	2	227698	217273	4
23524	1	Port Input	1	229112	218687	4
23524	1	Response	2	229112	218687	4
23524	1	Port Input	1	230491	220065	4
23524	1	Response	2	230491	220065	4
23524	1	Port Input	1	231913	221488	4
23524	1	Response	2	231913	221488	4
23524	1	Port Input	1	233417	222991	4
23524	1	Response	2	233417	222991	4
23524	1	Port Input	1	234975	224550	4
23524	1	Response	2	234975	224550	4
23524	1	Port Input	1	236700	226274	4
23524	1	Response	2	236700	226274	4
23524	1	Port Input	1	237769	227343	4
23524	1	Response	2	237769	227343	4
23524	1	Port Input	1	296590	286164	5
23524	1	Response	2	296590	286164	5
23524	1	Port Input	1	298060	287634	4
23524	1	Response	2	298060	287634	4
23524	1	Port Input	1	299419	288993	5
23524	1	Response	2	299419	288993	5
23524	1	Port Input	1	300902	290476	4
23524	1	Response	2	300902	290476	4
23524	1	Port Input	1	302351	291926	6
23524	1	Response	2	302351	291926	6
23524	1	Port Input	1	303783	293358	4
23524	1	Response	2	303783	293358	4
23524	1	Port Input	2	335954	325528	8
23524	1	Response	3	335954	325528	8
23524	1	Port Input	2	336517	326091	4
23524	1	Response	3	336517	326091	4
23524	1	Port Input	2	337465	327039	4
23524	1	Response	3	337465	327039	4
23524	1	Port Input	1	341969	331543	4
23524	1	Response	2	341969	331543	4
23524	1	Port Input	2	345303	334877	4
23524	1	Response	3	345303	334877	4
23524	1	Port Input	1	346856	336431	4
23524	1	Response	2	346856	336431	4
23524	1	Port Input	1	415964	405539	4
23524	1	Response	2	415964	405539	4
23524	1	Port Input	1	417354	406929	5
23524	1	Response	2	417354	406929	5
23524	1	Port Input	1	418846	408420	4
23524	1	Response	2	418846	408420	4
23524	1	Port Input	1	497926	487501	4
23524	1	Response	2	497926	487501	4
23524	1	Port Input	2	499280	488854	4
23524	1	Response	3	499280	488854	4
23524	1	Port Input	1	500600	490174	5
23524	1	Response	2	500600	490174	5
23524	1	Port Input	1	502072	491647	4
23524	1	Response	2	502072	491647	4
23524	1	Port Input	1	503559	493133	4
23524	1	Response	2	503559	493133	4
23524	1	Port Input	1	504975	494550	5
23524	1	Response	2	504975	494550	5
23524	1	Port Input	1	506575	496149	4
23524	1	Response	2	506575	496149	4
23524	1	Port Input	1	618348	607922	6
23524	1	Response	2	618348	607922	6
23524	1	Port Input	1	619787	609362	4
23524	1	Response	2	619787	609362	4
23524	1	Port Input	2	668012	657586	4
23524	1	Response	3	668012	657586	4
23524	1	Port Input	2	669608	659182	4
23524	1	Response	3	669608	659182	4
23524	1	Port Input	1	670760	660335	5
23524	1	Response	2	670760	660335	5
23524	1	Port Input	1	672045	661620	4
23524	1	Response	2	672045	661620	4
23524	1	Port Input	1	722598	712172	4
23524	1	Response	2	722598	712172	4
23524	1	Port Input	1	724275	713850	4
23524	1	Response	2	724275	713850	4
23524	1	Port Input	1	725919	715493	4
23524	1	Response	2	725919	715493	4
23524	1	Port Input	1	727638	717213	5
23524	1	Response	2	727638	717213	5
23524	1	Port Input	1	749085	738659	9
23524	1	Response	2	749085	738659	9
23524	2	Nothing	51	755739	0	1			0		other	0
23524	2	Port Input	2	758024	2285	4
23524	2	Response	3	758024	2285	4
23524	3	Nothing	1000	758040	0	1			0		other	0
23524	4	Nothing	62	758147	0	1			0		other	0
23524	5	Nothing	101	758264	0	1			0		false_alarm	120
23524	5	Port Input	2	759806	1542	9
23524	5	Response	3	759806	1542	9
23524	5	Port Input	1	762531	4267	4
23524	5	Response	2	762531	4267	4
23524	5	Port Input	1	763921	5657	4
23524	5	Response	2	763921	5657	4
23524	6	Nothing	19	788812	0	1			0		other	0
23524	7	Nothing	51	810612	0	1			0		other	0
23524	7	Port Input	2	812822	2210	4
23524	7	Response	3	812822	2210	4
23524	8	Nothing	1000	812838	0	1			0		other	0
23524	9	Nothing	62	812946	0	1			0		other	0
23524	10	Nothing	101	813062	0	0			0		false_alarm	133
23524	10	Port Input	2	813314	252	4
23524	10	Response	3	813314	252	4
23524	10	Port Input	2	814188	1127	4
23524	10	Response	3	814188	1127	4
23524	10	Port Input	1	815590	2528	4
23524	10	Response	2	815590	2528	4
23524	10	Port Input	1	816947	3886	4
23524	10	Response	2	816947	3886	4
23524	11	Nothing	19	843345	0	1			0		other	0
23524	11	Port Input	1	884145	40801	4
23524	11	Response	2	884145	40801	4
23524	11	Port Input	1	885237	41893	4
23524	11	Response	2	885237	41893	4
23524	12	Nothing	19	885523	0	1			0		other	0
23524	12	Port Input	1	886734	1211	4
23524	12	Response	2	886734	1211	4
23524	12	Port Input	1	888095	2572	4
23524	12	Response	2	888095	2572	4
23524	13	Nothing	19	916329	0	1			0		other	0
23524	13	Port Input	1	919587	3259	4
23524	13	Response	2	919587	3259	4
23524	13	Port Input	1	921323	4995	4
23524	13	Response	2	921323	4995	4
23524	14	Nothing	19	957265	0	1			0		other	0
23524	14	Port Input	1	980424	23159	4
23524	14	Response	2	980424	23159	4
23524	14	Port Input	1	981748	24482	4
23524	14	Response	2	981748	24482	4
23524	15	Nothing	19	983060	0	1			0		other	0
23524	15	Port Input	1	983169	108	7
23524	15	Response	2	983169	108	7
23524	16	Nothing	52	1004450	0	1			0		other	0
23524	16	Port Input	2	1007074	2623	4
23524	16	Response	3	1007074	2623	4
23524	17	Nothing	1000	1007088	0	1			0		other	0
23524	18	Nothing	62	1007196	0	1			0		other	0
23524	19	Nothing	111	1007317	0	0			0		false_alarm	170
23524	19	Port Input	2	1007904	587	4
23524	19	Response	3	1007904	587	4
23524	19	Port Input	2	1009907	2590	4
23524	19	Response	3	1009907	2590	4
23524	19	Port Input	2	1011157	3841	4
23524	19	Response	3	1011157	3841	4
23524	19	Port Input	2	1012318	5001	4
23524	19	Response	3	1012318	5001	4
23524	19	Port Input	2	1013602	6285	6
23524	19	Response	3	1013602	6285	6
23524	19	Port Input	2	1014915	7599	4
23524	19	Response	3	1014915	7599	4
23524	19	Port Input	2	1016223	8906	4
23524	19	Response	3	1016223	8906	4
23524	19	Port Input	2	1017435	10119	4
23524	19	Response	3	1017435	10119	4
23524	19	Port Input	2	1018679	11362	4
23524	19	Response	3	1018679	11362	4
23524	19	Port Input	1	1020073	12756	5
23524	19	Response	2	1020073	12756	5
23524	19	Port Input	1	1021395	14079	4
23524	19	Response	2	1021395	14079	4
23524	19	Port Input	2	1022968	15652	4
23524	19	Response	3	1022968	15652	4
23524	19	Port Input	2	1024339	17022	4
23524	19	Response	3	1024339	17022	4
23524	19	Port Input	2	1025763	18446	4
23524	19	Response	3	1025763	18446	4
23524	19	Port Input	1	1027326	20009	4
23524	19	Response	2	1027326	20009	4
23524	19	Port Input	1	1028989	21673	4
23524	19	Response	2	1028989	21673	4
23524	19	Port Input	2	1030440	23124	4
23524	19	Response	3	1030440	23124	4
23524	19	Port Input	2	1031849	24533	4
23524	19	Response	3	1031849	24533	4
23524	19	Port Input	2	1033255	25939	4
23524	19	Response	3	1033255	25939	4
23524	19	Port Input	1	1034682	27365	5
23524	19	Response	2	1034682	27365	5
23524	20	Nothing	19	1037598	0	1			0		other	0
23524	20	Port Input	2	1048106	10508	4
23524	20	Response	3	1048106	10508	4
23524	20	Port Input	1	1051223	13624	4
23524	20	Response	2	1051223	13624	4
23524	20	Port Input	2	1052680	15081	4
23524	20	Response	3	1052680	15081	4
23524	20	Port Input	1	1054338	16740	4
23524	20	Response	2	1054338	16740	4
23524	21	Nothing	19	1056047	0	1			0		other	0
23524	22	Nothing	51	1078353	0	0			0		other	0
23524	22	Port Input	2	1080864	2511	4
23524	22	Response	3	1080864	2511	4
23524	23	Nothing	1000	1080881	0	1			0		other	0
23524	24	Nothing	62	1080990	0	1			0		other	0
23524	25	Nothing	101	1081106	0	0			0		false_alarm	226
23524	25	Port Input	2	1082383	1276	4
23524	25	Response	3	1082383	1276	4
23524	25	Port Input	1	1083542	2436	4
23524	25	Response	2	1083542	2436	4
23524	25	Port Input	2	1084867	3761	4
23524	25	Response	3	1084867	3761	4
23524	25	Port Input	2	1086198	5091	4
23524	25	Response	3	1086198	5091	4
23524	25	Port Input	2	1087905	6799	4
23524	25	Response	3	1087905	6799	4
23524	26	Nothing	19	1111385	0	1			0		other	0
23524	28	Nothing	52	1124679	0	1			0		other	0
23524	28	Port Input	2	1126417	1738	4
23524	28	Response	3	1126417	1738	4
23524	29	Nothing	1000	1126437	0	1			0		other	0
23524	30	Nothing	62	1126548	0	1			0		other	0
23524	31	Nothing	111	1126671	0	0			0		false_alarm	243
23524	31	Port Input	2	1127348	677	4
23524	31	Response	3	1127348	677	4
23524	31	Port Input	2	1130813	4142	4
23524	31	Response	3	1130813	4142	4
23524	31	Port Input	2	1131978	5307	5
23524	31	Response	3	1131978	5307	5
23524	31	Port Input	2	1133188	6517	4
23524	31	Response	3	1133188	6517	4
23524	31	Port Input	2	1134636	7965	4
23524	31	Response	3	1134636	7965	4
23524	31	Port Input	2	1135971	9300	4
23524	31	Response	3	1135971	9300	4
23524	31	Port Input	2	1137262	10591	6
23524	31	Response	3	1137262	10591	6
23524	31	Port Input	1	1138555	11884	4
23524	31	Response	2	1138555	11884	4
23524	31	Port Input	1	1139810	13139	4
23524	31	Response	2	1139810	13139	4
23524	31	Port Input	2	1141378	14707	4
23524	31	Response	3	1141378	14707	4
23524	31	Port Input	2	1142774	16103	4
23524	31	Response	3	1142774	16103	4
23524	31	Port Input	1	1144115	17444	4
23524	31	Response	2	1144115	17444	4
23524	31	Port Input	1	1145619	18948	4
23524	31	Response	2	1145619	18948	4
23524	31	Port Input	2	1147091	20420	4
23524	31	Response	3	1147091	20420	4
23524	31	Port Input	2	1148442	21771	4
23524	31	Response	3	1148442	21771	4
23524	32	Nothing	19	1157418	0	1			0		other	0
23524	32	Port Input	1	1183499	26081	5
23524	32	Response	2	1183499	26081	5
23524	32	Port Input	1	1184854	27436	4
23524	32	Response	2	1184854	27436	4
23524	32	Port Input	1	1190236	32818	5
23524	32	Response	2	1190236	32818	5
23524	32	Port Input	1	1191597	34179	4
23524	32	Response	2	1191597	34179	4
23524	32	Port Input	1	1193145	35726	4
23524	32	Response	2	1193145	35726	4
23524	33	Nothing	19	1199427	0	1			0		other	0
23524	34	Nothing	52	1228081	0	0			0		other	0
23524	34	Port Input	1	1231281	3200	4
23524	34	Response	2	1231281	3200	4
23524	35	Nothing	1000	1231296	0	1			0		other	0
23524	36	Nothing	62	1231404	0	1			0		other	0
23524	37	Nothing	110	1231525	0	1			0		false_alarm	291
23524	37	Port Input	1	1232636	1112	6
23524	37	Response	2	1232636	1112	6
23524	37	Port Input	1	1233844	2319	4
23524	37	Response	2	1233844	2319	4
23524	37	Port Input	1	1235290	3765	4
23524	37	Response	2	1235290	3765	4
23524	38	Nothing	19	1264508	0	0			0		other	0
23524	39	Nothing	51	1292090	0	1			0		other	0
23524	39	Port Input	1	1294888	2798	4
23524	39	Response	2	1294888	2798	4
23524	40	Nothing	1000	1294902	0	1			0		other	0
23524	41	Nothing	62	1295012	0	1			0		other	0
23524	42	Nothing	100	1295133	0	1			0		false_alarm	304
23524	42	Port Input	1	1295982	849	4
23524	42	Response	2	1295982	849	4
23524	42	Port Input	1	1297336	2203	4
23524	42	Response	2	1297336	2203	4
23524	42	Port Input	1	1298446	3314	4
23524	42	Response	2	1298446	3314	4
23524	42	Port Input	1	1299679	4546	4
23524	42	Response	2	1299679	4546	4
23524	42	Port Input	1	1301032	5899	5
23524	42	Response	2	1301032	5899	5
23524	42	Port Input	1	1301166	6033	4
23524	42	Port Input	1	1302435	7302	4
23524	42	Response	2	1302435	7302	4
23524	42	Port Input	1	1303761	8628	4
23524	42	Response	2	1303761	8628	4
23524	42	Port Input	1	1305160	10027	4
23524	42	Response	2	1305160	10027	4
23524	42	Port Input	1	1306632	11499	4
23524	42	Response	2	1306632	11499	4
23524	42	Port Input	1	1307974	12841	4
23524	42	Response	2	1307974	12841	4
23524	42	Port Input	1	1309400	14267	4
23524	42	Response	2	1309400	14267	4
23524	42	Port Input	1	1310715	15582	5
23524	42	Response	2	1310715	15582	5
23524	42	Port Input	2	1312048	16915	4
23524	42	Response	3	1312048	16915	4
23524	42	Port Input	1	1313384	18251	4
23524	42	Response	2	1313384	18251	4
23524	42	Port Input	1	1314574	19442	4
23524	42	Response	2	1314574	19442	4
23524	42	Port Input	1	1315940	20807	4
23524	42	Response	2	1315940	20807	4
23524	42	Port Input	1	1317494	22361	4
