Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/16/2023 11:18:00

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23524	1	Nothing	61	10419	0	1			0		other	0
23524	1	Manual	06/16/2023 10:37:58	10579	160	NA
23524	1	Port Input	2	59123	48704	4
23524	1	Response	3	59123	48704	4
23524	1	Port Input	2	135342	124923	4
23524	1	Response	3	135342	124923	4
23524	1	Port Input	2	136713	126294	4
23524	1	Response	3	136713	126294	4
23524	1	Port Input	1	137968	127549	4
23524	1	Response	2	137968	127549	4
23524	1	Port Input	1	139522	129103	5
23524	1	Response	2	139522	129103	5
23524	1	Port Input	2	140793	130374	4
23524	1	Response	3	140793	130374	4
23524	1	Port Input	1	246774	236355	4
23524	1	Response	2	246774	236355	4
23524	1	Port Input	2	249497	239078	9
23524	1	Response	3	249497	239078	9
23524	1	Port Input	1	250755	240336	4
23524	1	Response	2	250755	240336	4
23524	1	Port Input	1	252559	242140	4
23524	1	Response	2	252559	242140	4
23524	1	Port Input	1	253644	243225	4
23524	1	Response	2	253644	243225	4
23524	1	Port Input	1	254935	244516	6
23524	1	Response	2	254935	244516	6
23524	1	Port Input	2	256473	246054	4
23524	1	Response	3	256473	246054	4
23524	1	Port Input	1	476398	465979	4
23524	1	Response	2	476398	465979	4
23524	1	Port Input	2	477678	467259	4
23524	1	Response	3	477678	467259	4
23524	1	Port Input	1	479025	468606	4
23524	1	Response	2	479025	468606	4
23524	1	Port Input	2	593688	583269	4
23524	1	Response	3	593688	583269	4
23524	1	Port Input	1	594829	584410	4
23524	1	Response	2	594829	584410	4
23524	1	Port Input	1	596279	585860	5
23524	1	Response	2	596279	585860	5
23524	1	Port Input	2	597578	587159	4
23524	1	Response	3	597578	587159	4
23524	1	Port Input	1	661331	650912	4
23524	1	Response	2	661331	650912	4
23524	1	Port Input	1	661334	650915	4
23524	1	Port Input	2	662947	652528	4
23524	1	Response	3	662947	652528	4
23524	1	Port Input	2	663001	652582	4
23524	1	Port Input	2	664380	653961	5
23524	1	Response	3	664380	653961	5
23524	1	Port Input	2	665461	655042	9
23524	1	Response	3	665461	655042	9
23524	1	Port Input	2	666946	656527	4
23524	1	Response	3	666946	656527	4
23524	1	Port Input	1	668619	658200	4
23524	1	Response	2	668619	658200	4
23524	1	Port Input	2	668664	658245	4
23524	1	Response	3	668664	658245	4
23524	1	Port Input	2	670869	660450	4
23524	1	Response	3	670869	660450	4
23524	1	Port Input	1	671526	661107	4
23524	1	Response	2	671526	661107	4
23524	1	Port Input	1	671879	661460	4
23524	1	Response	2	671879	661460	4
23524	1	Port Input	2	672122	661703	4
23524	1	Response	3	672122	661703	4
23524	1	Port Input	1	672244	661825	5
23524	1	Response	2	672244	661825	5
23524	1	Port Input	1	672569	662150	7
23524	1	Response	2	672569	662150	7
23524	1	Port Input	1	675107	664688	4
23524	1	Response	2	675107	664688	4
23524	1	Port Input	1	682033	671614	4
23524	1	Response	2	682033	671614	4
23524	1	Port Input	1	690846	680427	4
23524	1	Response	2	690846	680427	4
23524	1	Port Input	1	692089	681670	4
23524	1	Response	2	692089	681670	4
23524	1	Port Input	1	693516	683097	4
23524	1	Response	2	693516	683097	4
23524	1	Port Input	1	751196	740777	4
23524	1	Response	2	751196	740777	4
23524	1	Port Input	1	752714	742295	4
23524	1	Response	2	752714	742295	4
23524	1	Port Input	1	754162	743743	4
23524	1	Response	2	754162	743743	4
23524	1	Port Input	1	755754	745335	4
23524	1	Response	2	755754	745335	4
23524	2	Nothing	52	756731	0	1			0		other	0
23524	2	Port Input	1	758409	1679	4
23524	2	Response	2	758409	1679	4
23524	3	Nothing	1000	758427	0	1			0		other	0
23524	4	Nothing	62	758534	0	1			0		other	0
23524	5	Nothing	110	758656	0	1			0		false_alarm	96
23524	5	Port Input	1	760143	1487	4
23524	5	Response	2	760143	1487	4
23524	5	Port Input	1	761477	2821	4
23524	5	Response	2	761477	2821	4
