Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/09/2023 12:39:30

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23508	1	Nothing	61	10630	0	1			0		other	0
23508	1	Manual	06/09/2023 11:48:59	10817	187	NA
23508	20	Response	2	996509	4090	4
23508	20	Port Input	2	1021810	29391	4
23508	20	Response	3	1021810	29391	4
23508	20	Port Input	2	1022471	30052	4
23508	20	Response	3	1022471	30052	4
23508	20	Port Input	1	1025785	33366	5
23508	20	Response	2	1025785	33366	5
23508	21	Nothing	19	1027154	0	0			0		other	0
23508	21	Port Input	1	1046707	19554	4
23508	21	Response	2	1046707	19554	4
23508	21	Port Input	1	1047388	20234	4
23508	21	Response	2	1047388	20234	4
23508	21	Port Input	1	1048405	21252	6
23508	21	Response	2	1048405	21252	6
23508	21	Port Input	2	1050136	22982	5
23508	21	Response	3	1050136	22982	5
23508	22	Nothing	19	1051351	0	1			0		other	0
23508	23	Nothing	51	1071665	0	0			0		other	0
23508	23	Port Input	1	1073514	1849	5
23508	23	Response	2	1073514	1849	5
23508	24	Nothing	1000	1073539	0	1			0		other	0
23508	25	Nothing	62	1073647	0	1			0		other	0
23508	26	Nothing	100	1073768	0	1			0		false_alarm	253
23508	26	Port Input	1	1075347	1579	5
23508	26	Response	2	1075347	1579	5
23508	26	Port Input	1	1076756	2988	4
23508	26	Response	2	1076756	2988	4
23508	26	Port Input	1	1077917	4149	4
23508	26	Response	2	1077917	4149	4
23508	26	Port Input	1	1079245	5477	4
23508	26	Response	2	1079245	5477	4
23508	26	Port Input	1	1080504	6735	4
23508	26	Response	2	1080504	6735	4
23508	26	Port Input	1	1081904	8136	4
23508	26	Response	2	1081904	8136	4
23508	26	Port Input	1	1083328	9560	4
23508	26	Response	2	1083328	9560	4
23508	26	Port Input	1	1084819	11051	4
23508	26	Response	2	1084819	11051	4
23508	26	Port Input	1	1086239	12471	4
23508	26	Response	2	1086239	12471	4
23508	26	Port Input	1	1087445	13677	4
23508	26	Response	2	1087445	13677	4
23508	26	Port Input	1	1089023	15254	5
23508	26	Response	2	1089023	15254	5
23508	26	Port Input	1	1090716	16947	4
23508	26	Response	2	1090716	16947	4
23508	26	Port Input	1	1092588	18820	4
23508	26	Response	2	1092588	18820	4
23508	27	Nothing	19	1104052	0	1			0		other	0
23508	27	Port Input	1	1105324	1272	5
23508	27	Response	2	1105324	1272	5
23508	27	Port Input	1	1107063	3011	5
23508	27	Response	2	1107063	3011	5
23508	27	Port Input	1	1108219	4167	4
23508	27	Response	2	1108219	4167	4
23508	28	Nothing	19	1116580	0	1			0		other	0
23508	28	Port Input	1	1131986	15406	4
23508	28	Response	2	1131986	15406	4
23508	28	Port Input	1	1132606	16026	4
23508	28	Response	2	1132606	16026	4
23508	28	Port Input	1	1133701	17121	4
23508	28	Response	2	1133701	17121	4
23508	28	Port Input	1	1135517	18937	4
23508	28	Response	2	1135517	18937	4
23508	28	Port Input	1	1136883	20303	4
23508	28	Response	2	1136883	20303	4
23508	29	Nothing	19	1151051	0	1			0		other	0
23508	29	Port Input	2	1164184	13133	4
23508	29	Response	3	1164184	13133	4
23508	29	Port Input	2	1164579	13528	4
23508	29	Response	3	1164579	13528	4
23508	29	Port Input	1	1165993	14941	5
23508	29	Response	2	1165993	14941	5
23508	30	Nothing	19	1166927	0	0			0		other	0
23508	30	Port Input	2	1167503	576	4
23508	30	Response	3	1167503	576	4
23508	31	Nothing	19	1200601	0	1			0		other	0
23508	31	Port Input	1	1207899	7298	4
23508	31	Response	2	1207899	7298	4
23508	31	Port Input	1	1209572	8972	4
23508	31	Response	2	1209572	8972	4
23508	31	Port Input	1	1210926	10326	5
23508	31	Response	2	1210926	10326	5
23508	33	Nothing	51	1217224	0	1			0		other	0
23508	33	Port Input	1	1219243	2020	4
23508	33	Response	2	1219243	2020	4
23508	34	Nothing	1000	1219264	0	1			0		other	0
23508	35	Nothing	62	1219376	0	1			0		other	0
23508	36	Nothing	100	1219498	0	1			0		false_alarm	320
23508	36	Port Input	1	1221084	1586	4
23508	36	Response	2	1221084	1586	4
23508	36	Port Input	1	1222544	3046	4
23508	36	Response	2	1222544	3046	4
23508	36	Port Input	1	1223703	4205	4
23508	36	Response	2	1223703	4205	4
23508	36	Port Input	1	1225124	5626	5
23508	36	Response	2	1225124	5626	5
23508	36	Port Input	1	1226407	6909	4
23508	36	Response	2	1226407	6909	4
23508	36	Port Input	1	1227930	8432	4
23508	36	Response	2	1227930	8432	4
23508	36	Port Input	1	1229200	9702	6
23508	36	Response	2	1229200	9702	6
23508	36	Port Input	1	1230579	11080	4
23508	36	Response	2	1230579	11080	4
23508	36	Port Input	1	1231977	12479	4
23508	36	Response	2	1231977	12479	4
23508	36	Port Input	1	1232170	12671	4
23508	36	Response	2	1232170	12671	4
23508	36	Port Input	1	1233711	14213	4
23508	36	Response	2	1233711	14213	4
23508	36	Port Input	1	1235427	15929	4
23508	36	Response	2	1235427	15929	4
23508	36	Port Input	1	1236678	17180	5
23508	36	Response	2	1236678	17180	5
23508	36	Port Input	1	1238334	18835	4
23508	36	Response	2	1238334	18835	4
23508	36	Port Input	1	1240266	20767	4
23508	36	Response	2	1240266	20767	4
23508	37	Nothing	19	1250258	0	1			0		other	0
23508	37	Port Input	1	1261016	10758	4
23508	37	Response	2	1261016	10758	4
23508	37	Port Input	1	1262265	12007	4
23508	37	Response	2	1262265	12007	4
23508	38	Nothing	19	1276520	0	0			0		other	0
23508	38	Port Input	1	1295281	18761	4
23508	38	Response	2	1295281	18761	4
23508	38	Port Input	1	1297141	20620	4
23508	38	Response	2	1297141	20620	4
23508	38	Port Input	1	1299573	23052	4
23508	38	Response	2	1299573	23052	4
23508	39	Nothing	19	1301747	0	0			0		other	0
23508	40	Nothing	51	1328512	0	1			0		other	0
23508	40	Port Input	1	1330447	1935	4
23508	40	Response	2	1330447	1935	4
23508	41	Nothing	1000	1330462	0	1			0		other	0
23508	42	Nothing	62	1330569	0	1			0		other	0
23508	43	Nothing	100	1330690	0	0			0		false_alarm	369
23508	43	Port Input	1	1332117	1427	5
23508	43	Response	2	1332117	1427	5
23508	43	Port Input	1	1333386	2696	4
23508	43	Response	2	1333386	2696	4
23508	43	Port Input	1	1334674	3984	4
23508	43	Response	2	1334674	3984	4
23508	43	Port Input	1	1335949	5259	4
23508	43	Response	2	1335949	5259	4
23508	43	Port Input	1	1337347	6657	4
23508	43	Response	2	1337347	6657	4
23508	43	Port Input	1	1338796	8106	4
23508	43	Response	2	1338796	8106	4
23508	43	Port Input	1	1340117	9427	4
23508	43	Response	2	1340117	9427	4
23508	43	Port Input	1	1341566	10876	4
23508	43	Response	2	1341566	10876	4
23508	43	Port Input	1	1343165	12475	4
23508	43	Response	2	1343165	12475	4
23508	43	Port Input	1	1344449	13759	4
23508	43	Response	2	1344449	13759	4
23508	43	Port Input	1	1350639	19949	4
23508	43	Response	2	1350639	19949	4
23508	43	Port Input	1	1352215	21525	4
23508	43	Response	2	1352215	21525	4
23508	43	Port Input	1	1354066	23376	4
23508	43	Response	2	1354066	23376	4
23508	43	Port Input	1	1355477	24787	4
23508	43	Response	2	1355477	24787	4
23508	43	Port Input	2	1357194	26504	4
23508	43	Response	3	1357194	26504	4
23508	43	Port Input	1	1358966	28276	8
23508	43	Response	2	1358966	28276	8
23508	44	Nothing	19	1363688	0	1			0		other	0
23508	45	Nothing	52	1377244	0	0			0		other	0
23508	45	Port Input	1	1378989	1744	5
23508	45	Response	2	1378989	1744	5
23508	46	Nothing	1000	1379005	0	1			0		other	0
23508	47	Nothing	62	1379113	0	1			0		other	0
23508	48	Nothing	110	1379229	0	1			0		false_alarm	408
23508	48	Port Input	1	1380403	1174	4
23508	48	Response	2	1380403	1174	4
23508	49	Nothing	19	1412101	0	0			0		other	0
23508	49	Port Input	2	1415802	3701	4
23508	49	Response	3	1415802	3701	4
23508	50	Nothing	19	1431560	0	1			0		other	0
23508	51	Nothing	52	1462364	0	1			0		other	0
23508	51	Port Input	1	1464440	2076	4
23508	51	Response	2	1464440	2076	4
23508	52	Nothing	1000	1464456	0	1			0		other	0
23508	53	Nothing	62	1464564	0	1			0		other	0
23508	54	Nothing	110	1464680	0	1			0		false_alarm	420
23508	54	Port Input	1	1465743	1063	4
23508	54	Response	2	1465743	1063	4
23508	54	Port Input	1	1466192	1512	4
23508	54	Response	2	1466192	1512	4
23508	55	Nothing	19	1497542	0	0			0		other	0
23508	55	Port Input	2	1521826	24284	5
23508	55	Response	3	1521826	24284	5
23508	56	Nothing	19	1530248	0	1			0		other	0
23508	56	Port Input	2	1540012	9764	4
23508	56	Response	3	1540012	9764	4
23508	56	Port Input	2	1541718	11471	4
23508	56	Response	3	1541718	11471	4
23508	56	Port Input	2	1564095	33847	9
23508	56	Response	3	1564095	33847	9
23508	57	Nothing	19	1567412	0	1			0		other	0
23508	58	Nothing	52	1581155	0	0			0		other	0
23508	58	Port Input	1	1583272	2117	4
23508	58	Response	2	1583272	2117	4
23508	59	Nothing	1000	1583289	0	1			0		other	0
23508	60	Nothing	62	1583396	0	1			0		other	0
23508	61	Nothing	110	1583512	0	1			0		false_alarm	441
23508	61	Port Input	1	1584628	1116	4
23508	61	Response	2	1584628	1116	4
23508	62	Nothing	19	1616338	0	1			0		other	0
23508	64	Nothing	52	1657756	0	1			0		other	0
23508	64	Port Input	1	1660922	3167	4
23508	64	Response	2	1660922	3167	4
23508	65	Nothing	1000	1660938	0	1			0		other	0
23508	66	Nothing	62	1661047	0	1			0		other	0
23508	67	Nothing	110	1661163	0	1			0		false_alarm	450
23508	67	Port Input	1	1662592	1429	4
23508	67	Response	2	1662592	1429	4
23508	67	Port Input	2	1664453	3291	4
23508	67	Response	3	1664453	3291	4
23508	67	Port Input	1	1665569	4406	4
23508	67	Response	2	1665569	4406	4
23508	67	Port Input	2	1667336	6173	4
23508	67	Response	3	1667336	6173	4
23508	68	Nothing	19	1694055	0	0			0		other	0
23508	69	Nothing	52	1706212	0	1			0		other	0
23508	69	Port Input	1	1708221	2009	4
23508	69	Response	2	1708221	2009	4
23508	70	Nothing	1001	1708240	0	1			0		other	0
23508	71	Nothing	63	1708351	0	1			0		other	0
23508	72	Nothing	110	1708467	0	1			0		false_alarm	465
23508	72	Port Input	1	1709622	1155	4
23508	72	Response	2	1709622	1155	4
23508	72	Port Input	2	1732929	24462	4
23508	72	Response	3	1732929	24462	4
23508	72	Port Input	2	1735067	26600	4
23508	72	Response	3	1735067	26600	4
23508	73	Nothing	19	1741341	0	0			0		other	0
23508	74	Nothing	52	1776543	0	1			0		other	0
23508	74	Port Input	1	1778604	2060	4
23508	74	Response	2	1778604	2060	4
23508	75	Nothing	1000	1778619	0	1			0		other	0
23508	76	Nothing	62	1778728	0	1			0		other	0
23508	77	Nothing	110	1778846	0	1			0		false_alarm	478
23508	77	Port Input	1	1779907	1061	4
23508	77	Response	2	1779907	1061	4
23508	77	Port Input	2	1781526	2681	4
23508	77	Response	3	1781526	2681	4
23508	78	Nothing	19	1811706	0	1			0		other	0
23508	79	Nothing	52	1857137	0	1			0		other	0
23508	79	Port Input	1	1859570	2433	4
23508	79	Response	2	1859570	2433	4
23508	80	Nothing	1000	1859584	0	1			0		other	0
23508	81	Nothing	62	1859693	0	0			0		other	0
23508	82	Nothing	110	1859810	0	1			0		false_alarm	489
23508	82	Port Input	1	1862145	2335	4
23508	82	Response	2	1862145	2335	4
23508	83	Nothing	19	1892659	0	1			0		other	0
23508	84	Nothing	52	1904437	0	1			0		other	0
23508	84	Port Input	1	1906552	2115	4
23508	84	Response	2	1906552	2115	4
23508	85	Nothing	1001	1906569	0	1			0		other	0
23508	86	Nothing	63	1906682	0	1			0		other	0
23508	87	Nothing	110	1906799	0	1			0		other	0
23508	88	Nothing	19	1939661	0	1			0		other	0
23508	90	Nothing	52	1952550	0	1			0		other	0
23508	90	Port Input	1	1954447	1897	4
23508	90	Response	2	1954447	1897	4
23508	91	Nothing	1001	1954463	0	0			0		other	0
23508	92	Nothing	63	1954574	0	1			0		other	0
23508	93	Nothing	110	1954693	0	1			0		false_alarm	505
23508	93	Port Input	1	1955704	1010	4
23508	93	Response	2	1955704	1010	4
23508	94	Nothing	19	1987616	0	1			0		other	0
23508	95	Nothing	52	2033036	0	1			0		other	0
23508	95	Port Input	1	2035027	1990	4
23508	95	Response	2	2035027	1990	4
23508	96	Nothing	1000	2035043	0	1			0		other	0
23508	97	Nothing	62	2035156	0	1			0		other	0
23508	98	Nothing	110	2035273	0	1			0		false_alarm	514
23508	98	Port Input	2	2037695	2423	4
23508	98	Response	3	2037695	2423	4
23508	99	Nothing	19	2068148	0	1			0		other	0
23508	99	Port Input	2	2084455	16307	4
23508	99	Response	3	2084455	16307	4
23508	99	Port Input	2	2088441	20293	4
23508	99	Response	3	2088441	20293	4
23508	99	Port Input	2	2090282	22133	4
23508	99	Response	3	2090282	22133	4
23508	99	Port Input	2	2091827	23679	4
23508	99	Response	3	2091827	23679	4
23508	99	Port Input	2	2092030	23882	4
23508	99	Port Input	2	2093871	25723	7
23508	99	Response	3	2093871	25723	7
23508	100	Nothing	19	2095410	0	0			0		other	0
23508	100	Port Input	2	2098664	3254	4
23508	100	Response	3	2098664	3254	4
23508	100	Port Input	2	2101982	6573	4
23508	100	Response	3	2101982	6573	4
23508	100	Port Input	2	2106803	11393	4
23508	100	Response	3	2106803	11393	4
23508	101	Nothing	19	2111572	0	0			0		other	0
23508	101	Port Input	2	2113441	1868	4
23508	101	Response	3	2113441	1868	4
23508	101	Port Input	2	2118182	6610	4
23508	101	Response	3	2118182	6610	4
23508	101	Port Input	2	2123793	12220	7
23508	101	Response	3	2123793	12220	7
23508	102	Nothing	19	2129040	0	0			0		other	0
23508	103	Nothing	52	2144560	0	0			0		other	0
23508	103	Port Input	1	2146952	2392	4
23508	103	Response	2	2146952	2392	4
23508	104	Nothing	1000	2146967	0	1			0		other	0
23508	105	Nothing	62	2147075	0	1			0		other	0
23508	106	Nothing	110	2147193	0	1			0		false_alarm	549
23508	106	Port Input	1	2148376	1183	4
23508	106	Response	2	2148376	1183	4
23508	106	Port Input	1	2149611	2418	4
23508	106	Response	2	2149611	2418	4
23508	107	Nothing	19	2180036	0	1			0		other	0
23508	107	Port Input	1	2190390	10354	4
23508	107	Response	2	2190390	10354	4
23508	108	Nothing	19	2208171	0	1			0		other	0
23508	109	Nothing	52	2231526	0	0			0		other	0
23508	109	Port Input	1	2234293	2767	4
23508	109	Response	2	2234293	2767	4
23508	110	Nothing	1000	2234312	0	1			0		other	0
23508	111	Nothing	62	2234420	0	1			0		other	0
23508	112	Nothing	110	2234536	0	1			0		false_alarm	563
23508	112	Port Input	1	2235833	1297	4
23508	112	Response	2	2235833	1297	4
23508	112	Port Input	2	2237453	2917	4
23508	112	Response	3	2237453	2917	4
23508	113	Nothing	19	2267421	0	1			0		other	0
23508	114	Nothing	52	2298510	0	1			0		other	0
23508	114	Port Input	1	2300598	2088	8
23508	114	Response	2	2300598	2088	8
23508	115	Nothing	1000	2300620	0	0			0		other	0
23508	116	Nothing	62	2300730	0	1			0		other	0
23508	117	Nothing	110	2300845	0	1			0		false_alarm	574
23508	117	Port Input	2	2303634	2788	4
23508	117	Response	3	2303634	2788	4
23508	117	Port Input	1	2328250	27405	4
23508	117	Response	2	2328250	27405	4
23508	117	Port Input	1	2329777	28931	4
23508	117	Response	2	2329777	28931	4
23508	118	Nothing	19	2333785	0	1			0		other	0
23508	120	Nothing	52	2354737	0	0			0		other	0
23508	120	Port Input	1	2357987	3249	4
23508	120	Response	2	2357987	3249	4
23508	121	Nothing	1000	2358001	0	1			0		other	0
23508	122	Nothing	62	2358112	0	0			0		other	0
23508	123	Nothing	110	2358228	0	1			0		false_alarm	587
23508	123	Port Input	1	2359730	1502	4
23508	123	Response	2	2359730	1502	4
23508	123	Port Input	1	2383922	25694	4
23508	123	Response	2	2383922	25694	4
23508	123	Port Input	2	2385313	27085	5
23508	123	Response	3	2385313	27085	5
23508	124	Nothing	19	2391199	0	1			0		other	0
23508	124	Port Input	2	2409193	17994	4
23508	124	Response	3	2409193	17994	4
23508	125	Nothing	19	2424548	0	1			0		other	0
23508	126	Nothing	52	2459195	0	1			0		other	0
23508	126	Port Input	1	2461155	1960	4
23508	126	Response	2	2461155	1960	4
23508	127	Nothing	1001	2461171	0	0			0		other	0
23508	128	Nothing	63	2461282	0	1			0		other	0
23508	129	Nothing	110	2461397	0	0			0		false_alarm	603
23508	129	Port Input	2	2464148	2751	4
23508	129	Response	3	2464148	2751	4
23508	129	Port Input	2	2465861	4464	4
23508	129	Response	3	2465861	4464	4
23508	130	Nothing	19	2494280	0	1			0		other	0
23508	130	Port Input	2	2497405	3126	9
23508	130	Response	3	2497405	3126	9
23508	131	Nothing	19	2532721	0	1			0		other	0
23508	131	Port Input	2	2575201	42480	4
23508	131	Response	3	2575201	42480	4
23508	131	Port Input	2	2576656	43935	4
23508	131	Response	3	2576656	43935	4
23508	132	Nothing	19	2576800	0	1			0		other	0
23508	133	Nothing	52	2601723	0	1			0		other	0
23508	133	Port Input	1	2603788	2066	4
23508	133	Response	2	2603788	2066	4
23508	134	Nothing	1001	2603807	0	1			0		other	0
23508	135	Nothing	63	2603918	0	1			0		other	0
23508	136	Nothing	110	2604035	0	1			0		false_alarm	622
23508	136	Port Input	1	2606970	2935	4
23508	136	Response	2	2606970	2935	4
23508	136	Port Input	2	2608823	4787	4
23508	136	Response	3	2608823	4787	4
23508	137	Nothing	19	2636910	0	1			0		other	0
23508	138	Nothing	52	2671790	0	0			0		other	0
23508	138	Port Input	1	2673931	2141	4
23508	138	Response	2	2673931	2141	4
23508	139	Nothing	1001	2673948	0	1			0		other	0
23508	140	Nothing	63	2674061	0	0			0		other	0
23508	141	Nothing	110	2674176	0	1			0		false_alarm	633
23508	141	Port Input	2	2677303	3127	4
23508	141	Response	3	2677303	3127	4
23508	141	Port Input	2	2678449	4274	4
23508	141	Response	3	2678449	4274	4
23508	142	Nothing	19	2707065	0	1			0		other	0
23508	143	Nothing	52	2725285	0	1			0		other	0
23508	143	Port Input	1	2727498	2212	4
23508	143	Response	2	2727498	2212	4
23508	144	Nothing	1000	2727513	0	0			0		other	0
23508	145	Nothing	62	2727622	0	1			0		other	0
23508	146	Nothing	110	2727738	0	0			0		false_alarm	644
23508	146	Port Input	1	2730341	2604	5
23508	146	Response	2	2730341	2604	5
23508	147	Nothing	19	2760622	0	1			0		other	0
23508	149	Nothing	52	2773059	0	0			0		other	0
23508	149	Port Input	1	2775287	2228	4
23508	149	Response	2	2775287	2228	4
