Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/12/2023 10:24:13

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23524	1	Nothing	61	10419	0	1			0		other	0
23524	1	Manual	06/12/2023 09:46:36	10580	161	NA
23524	1	Port Input	2	36858	26440	4
23524	1	Response	3	36858	26440	4
23524	1	Port Input	2	39096	28677	4
23524	1	Response	3	39096	28677	4
23524	1	Port Input	1	42675	32256	4
23524	1	Response	2	42675	32256	4
23524	1	Port Input	1	44273	33854	4
23524	1	Response	2	44273	33854	4
23524	1	Port Input	1	45580	35162	5
23524	1	Response	2	45580	35162	5
23524	1	Port Input	1	47185	36766	4
23524	1	Response	2	47185	36766	4
23524	1	Port Input	2	135453	125034	4
23524	1	Response	3	135453	125034	4
23524	1	Port Input	2	137920	127501	4
23524	1	Response	3	137920	127501	4
23524	1	Port Input	2	138050	127631	4
23524	1	Response	3	138050	127631	4
23524	1	Port Input	2	139522	129104	4
23524	1	Response	3	139522	129104	4
23524	1	Port Input	2	141371	130953	4
23524	1	Response	3	141371	130953	4
23524	1	Port Input	2	143321	132902	4
23524	1	Response	3	143321	132902	4
23524	1	Port Input	2	145838	135419	4
23524	1	Response	3	145838	135419	4
23524	1	Port Input	2	151004	140585	4
23524	1	Response	3	151004	140585	4
23524	1	Port Input	2	173719	163301	4
23524	1	Response	3	173719	163301	4
23524	1	Port Input	2	190610	180191	4
23524	1	Response	3	190610	180191	4
23524	1	Port Input	1	192163	181744	4
23524	1	Response	2	192163	181744	4
23524	1	Port Input	1	193664	183246	4
23524	1	Response	2	193664	183246	4
23524	1	Port Input	1	194966	184548	4
23524	1	Response	2	194966	184548	4
23524	1	Port Input	1	196358	185939	4
23524	1	Response	2	196358	185939	4
23524	1	Port Input	1	197861	187442	4
23524	1	Response	2	197861	187442	4
23524	1	Port Input	1	199234	188816	5
23524	1	Response	2	199234	188816	5
23524	1	Port Input	1	200661	190242	4
23524	1	Response	2	200661	190242	4
23524	1	Port Input	1	201900	191481	4
23524	1	Response	2	201900	191481	4
23524	1	Port Input	1	203369	192950	4
23524	1	Response	2	203369	192950	4
23524	1	Port Input	1	205088	194669	4
23524	1	Response	2	205088	194669	4
23524	1	Port Input	1	206476	196057	4
23524	1	Response	2	206476	196057	4
23524	1	Port Input	1	208193	197774	4
23524	1	Response	2	208193	197774	4
23524	1	Port Input	2	209888	199469	5
23524	1	Response	3	209888	199469	5
23524	1	Port Input	2	211358	200940	4
23524	1	Response	3	211358	200940	4
