Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/26/2023 12:27:37

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23508	1	Nothing	61	10488	0	1			0		other	0
23508	1	Manual	06/26/2023 11:33:24	10645	158	NA
23508	1	Port Input	1	62470	51982	4
23508	1	Response	2	62470	51982	4
23508	1	Port Input	1	63132	52644	4
23508	1	Response	2	63132	52644	4
23508	1	Port Input	1	65069	54581	8
23508	1	Response	2	65069	54581	8
23508	1	Port Input	2	70917	60430	4
23508	1	Response	3	70917	60430	4
23508	1	Port Input	1	73102	62614	5
23508	1	Response	2	73102	62614	5
23508	1	Port Input	2	84763	74275	6
23508	1	Response	3	84763	74275	6
23508	1	Port Input	2	118074	107586	5
23508	1	Response	3	118074	107586	5
23508	1	Port Input	2	128929	118441	4
23508	1	Response	3	128929	118441	4
23508	1	Port Input	2	138759	128271	4
23508	1	Response	3	138759	128271	4
23508	1	Port Input	1	194263	183775	4
23508	1	Response	2	194263	183775	4
23508	1	Port Input	1	195098	184610	4
23508	1	Port Input	1	196291	185804	4
23508	1	Response	2	196291	185804	4
23508	1	Port Input	1	196689	186201	4
23508	1	Response	2	196689	186201	4
23508	1	Port Input	2	204857	194369	4
23508	1	Response	3	204857	194369	4
23508	1	Port Input	2	217902	207414	4
23508	1	Response	3	217902	207414	4
23508	1	Port Input	2	262581	252093	4
23508	1	Response	3	262581	252093	4
23508	1	Port Input	1	264797	254309	4
23508	1	Response	2	264797	254309	4
23508	1	Port Input	2	266783	256295	4
23508	1	Response	3	266783	256295	4
23508	1	Port Input	2	273185	262697	4
23508	1	Response	3	273185	262697	4
23508	1	Port Input	1	306889	296401	4
23508	1	Response	2	306889	296401	4
23508	1	Port Input	1	309383	298895	4
23508	1	Response	2	309383	298895	4
23508	1	Port Input	2	316899	306411	4
23508	1	Response	3	316899	306411	4
23508	1	Port Input	2	338157	327669	4
23508	1	Response	3	338157	327669	4
23508	1	Port Input	2	340131	329644	4
23508	1	Response	3	340131	329644	4
23508	1	Port Input	1	404281	393793	4
23508	1	Response	2	404281	393793	4
23508	1	Port Input	1	404406	393919	4
23508	1	Port Input	1	406282	395794	4
23508	1	Response	2	406282	395794	4
23508	1	Port Input	2	411978	401491	4
23508	1	Response	3	411978	401491	4
23508	1	Port Input	1	466603	456115	4
23508	1	Response	2	466603	456115	4
23508	1	Port Input	1	468490	458002	4
23508	1	Response	2	468490	458002	4
23508	1	Port Input	2	523433	512945	4
23508	1	Response	3	523433	512945	4
23508	1	Port Input	2	526002	515514	4
23508	1	Response	3	526002	515514	4
23508	1	Port Input	1	527349	516862	4
23508	1	Response	2	527349	516862	4
23508	1	Port Input	2	529175	518687	4
23508	1	Response	3	529175	518687	4
23508	1	Port Input	1	588018	577530	4
23508	1	Response	2	588018	577530	4
23508	1	Port Input	2	590050	579562	10
23508	1	Response	3	590050	579562	10
23508	1	Port Input	2	591267	580779	4
23508	1	Response	3	591267	580779	4
23508	1	Port Input	1	593451	582964	4
23508	1	Response	2	593451	582964	4
23508	1	Port Input	1	595069	584581	4
23508	1	Response	2	595069	584581	4
23508	1	Port Input	2	596516	586029	4
23508	1	Response	3	596516	586029	4
23508	1	Port Input	2	600248	589760	4
23508	1	Response	3	600248	589760	4
23508	1	Port Input	2	601635	591148	4
23508	1	Response	3	601635	591148	4
23508	1	Port Input	2	631382	620895	4
23508	1	Response	3	631382	620895	4
23508	1	Port Input	2	675241	664754	4
23508	1	Response	3	675241	664754	4
23508	1	Port Input	2	676641	666153	5
23508	1	Response	3	676641	666153	5
23508	1	Port Input	2	703360	692872	5
23508	1	Response	3	703360	692872	5
23508	1	Port Input	1	705295	694807	5
23508	1	Response	2	705295	694807	5
23508	2	Nothing	52	748314	0	1			0		other	0
23508	2	Port Input	1	750573	2259	4
23508	2	Response	2	750573	2259	4
23508	3	Nothing	1000	750589	0	1			0		other	0
23508	4	Nothing	62	750696	0	1			0		other	0
23508	5	Nothing	110	750813	0	0			0		other	0
23508	6	Nothing	19	781314	0	0			0		other	0
23508	7	Nothing	51	797236	0	1			0		other	0
23508	7	Port Input	1	799704	2468	4
23508	7	Response	2	799704	2468	4
23508	8	Nothing	1000	799719	0	1			0		other	0
23508	9	Nothing	62	799827	0	1			0		other	0
23508	10	Nothing	100	799947	0	1			0		false_alarm	109
23508	10	Port Input	1	801389	1442	4
23508	10	Response	2	801389	1442	4
23508	10	Port Input	1	803932	3985	4
23508	10	Response	2	803932	3985	4
23508	10	Port Input	1	805126	5179	4
23508	10	Response	2	805126	5179	4
23508	10	Port Input	1	806424	6477	4
23508	10	Response	2	806424	6477	4
23508	10	Port Input	1	807829	7882	4
23508	10	Response	2	807829	7882	4
23508	10	Port Input	1	809087	9140	4
23508	10	Response	2	809087	9140	4
23508	10	Port Input	1	810652	10705	4
23508	10	Response	2	810652	10705	4
23508	10	Port Input	1	811917	11971	4
23508	10	Response	2	811917	11971	4
23508	10	Port Input	1	813471	13524	5
23508	10	Response	2	813471	13524	5
23508	10	Port Input	1	814924	14977	4
23508	10	Response	2	814924	14977	4
23508	10	Port Input	1	816491	16544	4
23508	10	Response	2	816491	16544	4
23508	10	Port Input	1	817828	17882	4
23508	10	Response	2	817828	17882	4
23508	10	Port Input	1	819538	19591	4
23508	10	Response	2	819538	19591	4
23508	10	Port Input	1	821129	21182	4
23508	10	Response	2	821129	21182	4
23508	10	Port Input	1	822965	23018	4
23508	10	Response	2	822965	23018	4
23508	10	Port Input	1	824283	24336	4
23508	10	Response	2	824283	24336	4
23508	10	Port Input	1	824470	24523	4
23508	10	Response	2	824470	24523	4
23508	10	Port Input	1	829320	29373	4
23508	10	Response	2	829320	29373	4
23508	11	Nothing	19	830227	0	1			0		other	0
23508	11	Port Input	1	831126	899	4
23508	11	Response	2	831126	899	4
23508	11	Port Input	1	834379	4153	4
23508	11	Response	2	834379	4153	4
23508	11	Port Input	1	855035	24808	4
23508	11	Response	2	855035	24808	4
23508	11	Port Input	1	856722	26495	4
23508	11	Response	2	856722	26495	4
23508	12	Nothing	19	859136	0	1			0		other	0
23508	12	Port Input	1	887537	28401	5
23508	12	Response	2	887537	28401	5
23508	12	Port Input	1	889192	30056	4
23508	12	Response	2	889192	30056	4
23508	13	Nothing	19	893811	0	1			0		other	0
23508	13	Port Input	2	900252	6441	4
23508	13	Response	3	900252	6441	4
23508	13	Port Input	2	903439	9628	4
23508	13	Response	3	903439	9628	4
23508	14	Nothing	19	928778	0	1			0		other	0
23508	14	Port Input	1	954849	26070	4
23508	14	Response	2	954849	26070	4
23508	14	Port Input	2	958210	29432	4
23508	14	Response	3	958210	29432	4
23508	15	Nothing	19	961730	0	1			0		other	0
23508	15	Port Input	2	987901	26171	4
23508	15	Response	3	987901	26171	4
23508	15	Port Input	2	989772	28042	4
23508	15	Response	3	989772	28042	4
23508	16	Nothing	52	1003857	0	0			0		other	0
23508	16	Port Input	1	1006802	2945	4
23508	16	Response	2	1006802	2945	4
23508	17	Nothing	1000	1006816	0	1			0		other	0
23508	18	Nothing	62	1006924	0	0			0		other	0
23508	19	Nothing	110	1007045	0	1			0		false_alarm	180
23508	19	Port Input	1	1008478	1433	4
23508	19	Response	2	1008478	1433	4
23508	19	Port Input	1	1010493	3447	4
23508	19	Response	2	1010493	3447	4
23508	20	Nothing	19	1037319	0	0			0		other	0
23508	20	Port Input	1	1056328	19009	4
23508	20	Response	2	1056328	19009	4
23508	20	Port Input	2	1058015	20696	5
23508	20	Response	3	1058015	20696	5
23508	21	Nothing	19	1064978	0	1			0		other	0
23508	22	Nothing	52	1084624	0	1			0		other	0
23508	22	Port Input	1	1087228	2605	4
23508	22	Response	2	1087228	2605	4
23508	23	Nothing	1000	1087243	0	1			0		other	0
23508	24	Nothing	62	1087356	0	1			0		other	0
23508	25	Nothing	110	1087472	0	1			0		false_alarm	196
23508	25	Port Input	1	1088910	1439	4
23508	25	Response	2	1088910	1439	4
23508	25	Port Input	2	1090549	3078	4
23508	25	Response	3	1090549	3078	4
23508	26	Nothing	19	1117779	0	1			0		other	0
23508	28	Nothing	52	1152872	0	1			0		other	0
23508	28	Port Input	2	1153410	538	9
23508	28	Response	3	1153410	538	9
23508	29	Nothing	1000	1153435	0	1			0		other	0
23508	30	Nothing	62	1153544	0	1			0		other	0
23508	31	Nothing	111	1153664	0	1			0		false_alarm	207
23508	31	Port Input	2	1156629	2965	9
23508	31	Response	3	1156629	2965	9
23508	31	Port Input	2	1157989	4325	4
23508	31	Response	3	1157989	4325	4
23508	31	Port Input	2	1159168	5504	6
23508	31	Response	3	1159168	5504	6
23508	31	Port Input	2	1160380	6716	4
23508	31	Response	3	1160380	6716	4
23508	31	Port Input	2	1161652	7988	4
23508	31	Response	3	1161652	7988	4
23508	31	Port Input	2	1162974	9310	4
23508	31	Response	3	1162974	9310	4
23508	31	Port Input	2	1164454	10790	5
23508	31	Response	3	1164454	10790	5
23508	31	Port Input	2	1165720	12056	5
23508	31	Response	3	1165720	12056	5
23508	31	Port Input	2	1167183	13519	4
23508	31	Response	3	1167183	13519	4
23508	31	Port Input	2	1168525	14861	4
23508	31	Response	3	1168525	14861	4
23508	31	Port Input	2	1170076	16412	5
23508	31	Response	3	1170076	16412	5
23508	31	Port Input	2	1171410	17746	4
23508	31	Response	3	1171410	17746	4
23508	31	Port Input	2	1172907	19242	4
23508	31	Response	3	1172907	19242	4
23508	31	Port Input	2	1174469	20805	4
23508	31	Response	3	1174469	20805	4
23508	31	Port Input	2	1176018	22354	4
23508	31	Response	3	1176018	22354	4
23508	31	Port Input	2	1177389	23725	4
23508	31	Response	3	1177389	23725	4
23508	31	Port Input	2	1179083	25419	4
23508	31	Response	3	1179083	25419	4
23508	31	Port Input	2	1180788	27124	6
23508	31	Response	3	1180788	27124	6
23508	31	Port Input	2	1182450	28786	4
23508	31	Response	3	1182450	28786	4
23508	31	Port Input	2	1184228	30564	5
23508	31	Response	3	1184228	30564	5
23508	32	Nothing	19	1184592	0	1			0		other	0
23508	32	Port Input	2	1185682	1090	4
23508	32	Response	3	1185682	1090	4
23508	32	Port Input	2	1192988	8396	4
23508	32	Response	3	1192988	8396	4
23508	32	Port Input	2	1194537	9945	4
23508	32	Response	3	1194537	9945	4
23508	32	Port Input	2	1215579	30987	4
23508	32	Response	3	1215579	30987	4
23508	32	Port Input	2	1216881	32289	4
23508	32	Response	3	1216881	32289	4
23508	33	Nothing	19	1229292	0	1			0		other	0
23508	33	Port Input	2	1240661	11369	4
23508	33	Response	3	1240661	11369	4
23508	33	Port Input	2	1242452	13160	4
23508	33	Response	3	1242452	13160	4
23508	33	Port Input	2	1244007	14715	4
23508	33	Response	3	1244007	14715	4
23508	33	Port Input	2	1250686	21394	4
23508	33	Response	3	1250686	21394	4
23508	33	Port Input	2	1252377	23085	5
23508	33	Response	3	1252377	23085	5
23508	34	Nothing	19	1274860	0	1			0		other	0
23508	34	Port Input	2	1288654	13793	4
23508	34	Response	3	1288654	13793	4
23508	34	Port Input	1	1291972	17112	5
23508	34	Response	2	1291972	17112	5
23508	34	Port Input	2	1293861	19001	4
23508	34	Response	3	1293861	19001	4
23508	34	Port Input	2	1295836	20976	4
23508	34	Response	3	1295836	20976	4
23508	35	Nothing	19	1316729	0	1			0		other	0
23508	35	Port Input	1	1347032	30303	4
23508	35	Response	2	1347032	30303	4
23508	36	Nothing	19	1348629	0	1			0		other	0
23508	36	Port Input	1	1348688	59	5
23508	36	Response	2	1348688	59	5
23508	36	Port Input	2	1350631	2002	4
23508	36	Response	3	1350631	2002	4
23508	36	Port Input	2	1351836	3207	5
23508	36	Response	3	1351836	3207	5
23508	36	Port Input	2	1354131	5502	4
23508	36	Response	3	1354131	5502	4
23508	37	Nothing	51	1365418	0	1			0		other	0
23508	37	Port Input	1	1368171	2753	4
23508	37	Response	2	1368171	2753	4
23508	38	Nothing	1000	1368186	0	1			0		other	0
23508	39	Nothing	62	1368294	0	1			0		other	0
23508	40	Nothing	100	1368414	0	1			0		false_alarm	296
23508	40	Port Input	1	1369894	1480	4
23508	40	Response	2	1369894	1480	4
23508	40	Port Input	1	1371351	2937	4
23508	40	Response	2	1371351	2937	4
23508	40	Port Input	1	1372399	3985	4
23508	40	Response	2	1372399	3985	4
23508	40	Port Input	1	1373728	5314	4
23508	40	Response	2	1373728	5314	4
23508	40	Port Input	1	1375018	6603	4
23508	40	Response	2	1375018	6603	4
23508	40	Port Input	1	1376512	8098	4
23508	40	Response	2	1376512	8098	4
23508	40	Port Input	1	1377761	9346	4
23508	40	Response	2	1377761	9346	4
23508	40	Port Input	1	1379155	10741	4
23508	40	Response	2	1379155	10741	4
23508	40	Port Input	1	1380582	12167	4
23508	40	Response	2	1380582	12167	4
23508	40	Port Input	1	1382419	14005	4
23508	40	Response	2	1382419	14005	4
23508	40	Port Input	1	1383747	15332	6
23508	40	Response	2	1383747	15332	6
23508	40	Port Input	1	1385549	17135	4
23508	40	Response	2	1385549	17135	4
23508	40	Port Input	1	1386739	18325	4
23508	40	Response	2	1386739	18325	4
23508	40	Port Input	2	1388342	19928	4
23508	40	Response	3	1388342	19928	4
23508	40	Port Input	2	1389799	21384	4
23508	40	Response	3	1389799	21384	4
23508	40	Port Input	1	1391253	22839	4
23508	40	Response	2	1391253	22839	4
23508	40	Port Input	1	1392990	24576	4
23508	40	Response	2	1392990	24576	4
23508	41	Nothing	19	1401333	0	1			0		other	0
23508	41	Port Input	1	1410520	9187	4
23508	41	Response	2	1410520	9187	4
23508	41	Port Input	1	1411818	10485	5
23508	41	Response	2	1411818	10485	5
23508	41	Port Input	1	1411983	10650	5
23508	42	Nothing	19	1428606	0	0			0		other	0
23508	42	Port Input	2	1452866	24259	4
23508	42	Response	3	1452866	24259	4
23508	42	Port Input	2	1454489	25882	4
23508	42	Response	3	1454489	25882	4
23508	42	Port Input	1	1456045	27439	4
23508	42	Response	2	1456045	27439	4
23508	42	Port Input	2	1457749	29142	4
23508	42	Response	3	1457749	29142	4
23508	42	Port Input	2	1459311	30704	4
23508	42	Response	3	1459311	30704	4
23508	43	Nothing	19	1463273	0	0			0		other	0
23508	43	Port Input	2	1472099	8825	4
23508	43	Response	3	1472099	8825	4
23508	43	Port Input	2	1473360	10086	4
23508	43	Response	3	1473360	10086	4
23508	44	Nothing	19	1476341	0	1			0		other	0
23508	44	Port Input	2	1494018	17677	4
23508	44	Response	3	1494018	17677	4
23508	44	Port Input	2	1496888	20547	4
23508	44	Response	3	1496888	20547	4
23508	44	Port Input	2	1498259	21918	5
23508	44	Response	3	1498259	21918	5
23508	44	Port Input	2	1499887	23546	4
23508	44	Response	3	1499887	23546	4
23508	44	Port Input	2	1501822	25481	4
23508	44	Response	3	1501822	25481	4
23508	44	Port Input	2	1501873	25531	4
23508	44	Port Input	2	1504536	28194	4
23508	44	Response	3	1504536	28194	4
23508	44	Port Input	2	1506752	30411	5
23508	44	Response	3	1506752	30411	5
23508	44	Port Input	2	1510104	33762	4
23508	44	Response	3	1510104	33762	4
23508	44	Port Input	2	1515091	38750	4
23508	44	Response	3	1515091	38750	4
23508	44	Port Input	2	1515299	38958	4
23508	44	Port Input	2	1519703	43362	4
23508	44	Response	3	1519703	43362	4
23508	45	Nothing	19	1525545	0	1			0		other	0
23508	45	Port Input	2	1527310	1764	5
23508	45	Response	3	1527310	1764	5
23508	45	Port Input	2	1527512	1966	4
23508	45	Response	3	1527512	1966	4
23508	45	Port Input	2	1532818	7273	4
23508	45	Response	3	1532818	7273	4
23508	45	Port Input	2	1537048	11502	4
23508	45	Response	3	1537048	11502	4
23508	45	Port Input	2	1537609	12064	4
23508	45	Response	3	1537609	12064	4
23508	45	Port Input	2	1539962	14416	4
23508	45	Response	3	1539962	14416	4
23508	45	Port Input	2	1543579	18034	5
23508	45	Response	3	1543579	18034	5
23508	45	Port Input	2	1543647	18102	5
23508	46	Nothing	52	1549769	0	0			0		other	0
23508	46	Port Input	2	1550597	828	4
23508	46	Response	3	1550597	828	4
23508	47	Nothing	1000	1550613	0	0			0		other	0
23508	48	Nothing	62	1550721	0	0			0		other	0
23508	49	Nothing	111	1550841	0	0			0		false_alarm	398
23508	49	Port Input	2	1550964	123	4
23508	49	Port Input	2	1552470	1629	4
23508	49	Response	3	1552470	1629	4
23508	49	Port Input	2	1553785	2944	4
23508	49	Response	3	1553785	2944	4
23508	49	Port Input	2	1554851	4010	4
23508	49	Response	3	1554851	4010	4
23508	49	Port Input	2	1556131	5289	4
23508	49	Response	3	1556131	5289	4
23508	49	Port Input	2	1557404	6562	4
23508	49	Response	3	1557404	6562	4
23508	49	Port Input	2	1558537	7696	4
23508	49	Response	3	1558537	7696	4
23508	49	Port Input	2	1559902	9061	5
23508	49	Response	3	1559902	9061	5
23508	49	Port Input	2	1561331	10490	4
23508	49	Response	3	1561331	10490	4
23508	49	Port Input	2	1562898	12056	4
23508	49	Response	3	1562898	12056	4
23508	49	Port Input	2	1564448	13606	4
23508	49	Response	3	1564448	13606	4
23508	49	Port Input	2	1565947	15106	4
23508	49	Response	3	1565947	15106	4
23508	50	Nothing	19	1583854	0	1			0		other	0
23508	51	Nothing	51	1599330	0	1			0		other	0
23508	51	Port Input	1	1602085	2755	9
23508	51	Response	2	1602085	2755	9
23508	52	Nothing	1000	1602104	0	0			0		other	0
23508	53	Nothing	62	1602212	0	0			0		other	0
23508	54	Nothing	100	1602332	0	1			0		false_alarm	427
23508	54	Port Input	1	1603330	998	4
23508	54	Response	2	1603330	998	4
23508	54	Port Input	1	1604769	2437	4
23508	54	Response	2	1604769	2437	4
23508	54	Port Input	1	1605919	3587	4
23508	54	Response	2	1605919	3587	4
23508	54	Port Input	1	1607364	5032	8
23508	54	Response	2	1607364	5032	8
23508	54	Port Input	1	1608512	6180	4
23508	54	Response	2	1608512	6180	4
23508	54	Port Input	1	1609834	7501	4
23508	54	Response	2	1609834	7501	4
23508	54	Port Input	1	1611194	8862	4
23508	54	Response	2	1611194	8862	4
23508	54	Port Input	1	1612718	10386	4
23508	54	Response	2	1612718	10386	4
23508	54	Port Input	1	1613938	11606	4
23508	54	Response	2	1613938	11606	4
23508	54	Port Input	1	1614129	11797	4
23508	54	Port Input	1	1615553	13221	4
23508	54	Response	2	1615553	13221	4
23508	54	Port Input	1	1616835	14503	4
23508	54	Response	2	1616835	14503	4
23508	54	Port Input	1	1617022	14690	4
23508	54	Port Input	1	1618361	16029	4
23508	54	Response	2	1618361	16029	4
23508	54	Port Input	1	1620106	17774	5
23508	54	Response	2	1620106	17774	5
23508	54	Port Input	1	1621413	19081	5
23508	54	Response	2	1621413	19081	5
23508	54	Port Input	1	1622998	20666	4
23508	54	Response	2	1622998	20666	4
23508	54	Port Input	1	1625030	22698	4
23508	54	Response	2	1625030	22698	4
23508	55	Nothing	19	1635276	0	0			0		other	0
23508	55	Port Input	1	1641894	6618	4
23508	55	Response	2	1641894	6618	4
23508	55	Port Input	2	1643319	8043	4
23508	55	Response	3	1643319	8043	4
23508	55	Port Input	2	1645154	9878	4
23508	55	Response	3	1645154	9878	4
23508	55	Port Input	2	1646284	11008	4
23508	55	Response	3	1646284	11008	4
23508	55	Port Input	1	1647826	12550	5
23508	55	Response	2	1647826	12550	5
23508	56	Nothing	19	1649116	0	0			0		other	0
23508	56	Port Input	2	1649148	33	4
23508	56	Response	3	1649148	33	4
23508	56	Port Input	2	1650607	1492	4
23508	56	Response	3	1650607	1492	4
23508	56	Port Input	1	1652202	3087	4
23508	56	Response	2	1652202	3087	4
23508	56	Port Input	1	1653356	4240	5
23508	56	Response	2	1653356	4240	5
23508	56	Port Input	2	1655001	5885	5
23508	56	Response	3	1655001	5885	5
23508	56	Port Input	2	1656441	7325	4
23508	56	Response	3	1656441	7325	4
23508	56	Port Input	2	1656642	7526	4
23508	56	Port Input	1	1658086	8970	10
23508	56	Response	2	1658086	8970	10
23508	56	Port Input	1	1659284	10168	4
23508	56	Response	2	1659284	10168	4
23508	56	Port Input	2	1660916	11800	4
23508	56	Response	3	1660916	11800	4
23508	56	Port Input	2	1662364	13249	5
23508	56	Response	3	1662364	13249	5
23508	56	Port Input	1	1664093	14977	4
23508	56	Response	2	1664093	14977	4
23508	56	Port Input	2	1677107	27992	4
23508	56	Response	3	1677107	27992	4
23508	56	Port Input	2	1678818	29703	4
23508	56	Response	3	1678818	29703	4
23508	57	Nothing	19	1686658	0	1			0		other	0
23508	57	Port Input	2	1693062	6404	4
23508	57	Response	3	1693062	6404	4
23508	57	Port Input	1	1694216	7558	4
23508	57	Response	2	1694216	7558	4
23508	57	Port Input	2	1697450	10792	4
23508	57	Response	3	1697450	10792	4
23508	57	Port Input	1	1699257	12599	4
23508	57	Response	2	1699257	12599	4
23508	57	Port Input	2	1700566	13908	4
23508	57	Response	3	1700566	13908	4
23508	58	Nothing	19	1708473	0	1			0		other	0
23508	58	Port Input	2	1723341	14868	4
23508	58	Response	3	1723341	14868	4
23508	58	Port Input	2	1724584	16111	4
23508	58	Response	3	1724584	16111	4
23508	59	Nothing	19	1730666	0	0			0		other	0
23508	60	Nothing	52	1745906	0	0			0		other	0
23508	60	Port Input	1	1748057	2150	4
23508	60	Response	2	1748057	2150	4
23508	61	Nothing	1000	1748072	0	1			0		other	0
23508	62	Nothing	62	1748181	0	0			0		other	0
23508	63	Nothing	110	1748297	0	0			0		false_alarm	523
23508	63	Port Input	2	1751434	3137	4
23508	63	Response	3	1751434	3137	4
23508	63	Port Input	2	1753242	4946	4
23508	63	Response	3	1753242	4946	4
23508	64	Nothing	19	1781097	0	1			0		other	0
23508	66	Nothing	52	1817616	0	1			0		other	0
23508	66	Port Input	1	1819832	2215	4
23508	66	Response	2	1819832	2215	4
23508	67	Nothing	1000	1819848	0	1			0		other	0
23508	68	Nothing	62	1819956	0	1			0		other	0
23508	69	Nothing	110	1820073	0	1			0		false_alarm	534
23508	69	Port Input	1	1821341	1269	5
23508	69	Response	2	1821341	1269	5
23508	69	Port Input	1	1830983	10910	4
23508	69	Response	2	1830983	10910	4
23508	69	Port Input	1	1832648	12576	4
23508	69	Response	2	1832648	12576	4
23508	70	Nothing	19	1852873	0	1			0		other	0
23508	71	Nothing	51	1868611	0	1			0		other	0
23508	71	Port Input	1	1871253	2643	4
23508	71	Response	2	1871253	2643	4
23508	72	Nothing	1000	1871268	0	1			0		other	0
23508	73	Nothing	62	1871378	0	1			0		other	0
23508	74	Nothing	100	1871498	0	0			0		false_alarm	547
23508	74	Port Input	1	1872914	1416	4
23508	74	Response	2	1872914	1416	4
23508	74	Port Input	1	1875242	3744	4
23508	74	Response	2	1875242	3744	4
23508	74	Port Input	1	1876474	4976	4
23508	74	Response	2	1876474	4976	4
23508	74	Port Input	1	1877809	6312	4
23508	74	Response	2	1877809	6312	4
23508	74	Port Input	1	1879189	7691	4
23508	74	Response	2	1879189	7691	4
23508	74	Port Input	1	1880667	9169	4
23508	74	Response	2	1880667	9169	4
23508	74	Port Input	1	1881906	10408	4
23508	74	Response	2	1881906	10408	4
23508	74	Port Input	1	1883381	11883	4
23508	74	Response	2	1883381	11883	4
23508	74	Port Input	1	1884736	13238	4
23508	74	Response	2	1884736	13238	4
23508	74	Port Input	1	1886399	14901	4
23508	74	Response	2	1886399	14901	4
23508	74	Port Input	1	1887727	16229	4
23508	74	Response	2	1887727	16229	4
23508	74	Port Input	1	1889498	18000	4
23508	74	Response	2	1889498	18000	4
23508	74	Port Input	1	1890910	19413	6
23508	74	Response	2	1890910	19413	6
23508	74	Port Input	1	1892626	21128	4
23508	74	Response	2	1892626	21128	4
23508	74	Port Input	1	1894220	22722	4
23508	74	Response	2	1894220	22722	4
23508	74	Port Input	1	1895652	24155	4
23508	74	Response	2	1895652	24155	4
23508	74	Port Input	2	1897422	25924	4
23508	74	Response	3	1897422	25924	4
23508	74	Port Input	2	1898877	27379	4
23508	74	Response	3	1898877	27379	4
23508	74	Port Input	2	1900490	28992	4
23508	74	Response	3	1900490	28992	4
23508	74	Port Input	1	1902119	30621	4
23508	74	Response	2	1902119	30621	4
23508	75	Nothing	19	1904285	0	0			0		other	0
23508	76	Nothing	52	1928179	0	1			0		other	0
23508	76	Port Input	1	1930451	2273	4
23508	76	Response	2	1930451	2273	4
23508	77	Nothing	1000	1930468	0	1			0		other	0
23508	78	Nothing	62	1930578	0	1			0		other	0
23508	79	Nothing	110	1930693	0	1			0		false_alarm	594
23508	79	Port Input	1	1931881	1188	4
23508	79	Response	2	1931881	1188	4
23508	79	Port Input	1	1933357	2664	4
23508	79	Response	2	1933357	2664	4
23508	79	Port Input	2	1935133	4440	4
23508	79	Response	3	1935133	4440	4
23508	80	Nothing	19	1963624	0	0			0		other	0
23508	80	Port Input	2	1993009	29384	5
23508	80	Response	3	1993009	29384	5
23508	81	Nothing	19	1993475	0	1			0		other	0
23508	81	Port Input	2	1994478	1003	4
23508	81	Response	3	1994478	1003	4
23508	81	Port Input	1	1999893	6418	4
23508	81	Response	2	1999893	6418	4
23508	81	Port Input	2	2003025	9550	4
23508	81	Response	3	2003025	9550	4
23508	81	Port Input	2	2009005	15530	4
23508	81	Response	3	2009005	15530	4
23508	82	Nothing	19	2009980	0	1			0		other	0
23508	82	Port Input	1	2010455	475	4
23508	82	Response	2	2010455	475	4
23508	83	Nothing	19	2034009	0	0			0		other	0
23508	84	Nothing	52	2046455	0	1			0		other	0
23508	84	Port Input	1	2049592	3137	4
23508	84	Response	2	2049592	3137	4
23508	85	Nothing	1003	2049607	0	1			0		other	0
23508	86	Nothing	63	2049719	0	1			0		other	0
23508	87	Nothing	110	2049835	0	1			0		false_alarm	622
23508	87	Port Input	1	2051415	1580	4
23508	87	Response	2	2051415	1580	4
23508	88	Nothing	19	2082779	0	1			0		other	0
23508	88	Port Input	2	2120839	38060	4
23508	88	Response	3	2120839	38060	4
23508	88	Port Input	2	2122920	40142	4
23508	88	Response	3	2122920	40142	4
23508	89	Nothing	19	2125344	0	0			0		other	0
23508	90	Nothing	52	2139330	0	1			0		other	0
23508	90	Port Input	2	2142191	2861	4
23508	90	Response	3	2142191	2861	4
23508	91	Nothing	1000	2142205	0	1			0		other	0
23508	92	Nothing	62	2142314	0	1			0		other	0
23508	93	Nothing	111	2142435	0	0			0		false_alarm	636
23508	93	Port Input	2	2143927	1492	4
