Scenario - phase2_matchingPennies_algorithm1
Logfile written - 05/23/2023 13:06:39

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23524	1	Nothing	61	10525	0	1			0		other	0
23524	1	Manual	05/23/2023 12:13:40	10690	164	NA
23524	1	Port Input	2	40179	29653	4
23524	1	Response	3	40179	29653	4
23524	1	Port Input	2	41921	31396	4
23524	1	Response	3	41921	31396	4
23524	1	Port Input	2	95104	84578	4
23524	1	Response	3	95104	84578	4
23524	1	Port Input	1	100861	90335	4
23524	1	Response	2	100861	90335	4
23524	1	Port Input	2	102408	91883	4
23524	1	Response	3	102408	91883	4
23524	1	Port Input	2	137445	126920	5
23524	1	Response	3	137445	126920	5
23524	1	Port Input	2	171281	160755	4
23524	1	Response	3	171281	160755	4
23524	1	Port Input	2	172965	162439	4
23524	1	Response	3	172965	162439	4
23524	1	Port Input	2	197148	186622	4
23524	1	Response	3	197148	186622	4
23524	1	Port Input	2	246315	235790	4
23524	1	Response	3	246315	235790	4
23524	1	Port Input	2	247336	236810	4
23524	1	Response	3	247336	236810	4
23524	1	Port Input	2	248583	238058	4
23524	1	Response	3	248583	238058	4
23524	1	Port Input	2	250453	239927	4
23524	1	Response	3	250453	239927	4
23524	1	Port Input	2	414012	403487	4
23524	1	Response	3	414012	403487	4
23524	1	Port Input	1	415325	404799	4
23524	1	Response	2	415325	404799	4
23524	1	Port Input	1	416705	406179	4
23524	1	Response	2	416705	406179	4
23524	1	Port Input	2	438312	427787	4
23524	1	Response	3	438312	427787	4
23524	1	Port Input	1	441159	430633	4
23524	1	Response	2	441159	430633	4
23524	1	Port Input	2	442691	432165	5
23524	1	Response	3	442691	432165	5
23524	1	Port Input	2	520711	510185	5
23524	1	Response	3	520711	510185	5
23524	1	Port Input	2	601928	591403	4
23524	1	Response	3	601928	591403	4
23524	1	Port Input	2	632864	622338	4
23524	1	Response	3	632864	622338	4
23524	1	Port Input	2	636715	626189	4
23524	1	Response	3	636715	626189	4
23524	1	Port Input	2	696520	685995	4
23524	1	Response	3	696520	685995	4
23524	1	Port Input	2	698128	687603	4
23524	1	Response	3	698128	687603	4
23524	2	Nothing	52	756520	0	1			0		other	0
23524	2	Port Input	2	760418	3898	5
23524	2	Response	3	760418	3898	5
23524	3	Nothing	1000	760438	0	1			0		other	0
23524	4	Nothing	62	760546	0	0			0		other	0
23524	5	Nothing	111	760668	0	1			0		false_alarm	61
23524	5	Port Input	2	760908	240	4
23524	5	Port Input	2	762068	1400	4
23524	5	Response	3	762068	1400	4
23524	5	Port Input	2	764564	3896	4
23524	5	Response	3	764564	3896	4
23524	5	Port Input	2	765598	4930	4
23524	5	Response	3	765598	4930	4
23524	5	Port Input	2	766838	6170	4
23524	5	Response	3	766838	6170	4
23524	5	Port Input	2	768280	7612	5
23524	5	Response	3	768280	7612	5
23524	5	Port Input	2	769672	9005	4
23524	5	Response	3	769672	9005	4
23524	5	Port Input	2	770823	10155	4
23524	5	Response	3	770823	10155	4
23524	5	Port Input	2	772159	11491	4
23524	5	Response	3	772159	11491	4
23524	5	Port Input	1	775166	14498	4
23524	5	Response	2	775166	14498	4
23524	5	Port Input	1	776572	15904	4
23524	5	Response	2	776572	15904	4
23524	5	Port Input	2	779362	18694	4
23524	5	Response	3	779362	18694	4
23524	6	Nothing	19	791191	0	1			0		other	0
23524	7	Nothing	51	840924	0	1			0		other	0
23524	7	Port Input	2	843558	2634	4
23524	7	Response	3	843558	2634	4
23524	8	Nothing	1001	843574	0	1			0		other	0
23524	9	Nothing	63	843685	0	1			0		other	0
23524	10	Nothing	101	843803	0	1			0		false_alarm	90
23524	10	Port Input	2	845084	1281	6
23524	10	Response	3	845084	1281	6
23524	10	Port Input	2	846333	2529	4
23524	10	Response	3	846333	2529	4
23524	10	Port Input	2	848010	4207	4
23524	10	Response	3	848010	4207	4
23524	10	Port Input	2	849332	5529	4
23524	10	Response	3	849332	5529	4
23524	10	Port Input	2	849482	5679	4
23524	10	Response	3	849482	5679	4
23524	10	Port Input	2	850758	6954	4
23524	10	Response	3	850758	6954	4
23524	10	Port Input	2	852075	8272	4
23524	10	Response	3	852075	8272	4
23524	10	Port Input	2	853520	9716	4
23524	10	Response	3	853520	9716	4
23524	10	Port Input	2	855561	11758	4
23524	10	Response	3	855561	11758	4
23524	10	Port Input	2	856931	13128	4
23524	10	Response	3	856931	13128	4
23524	10	Port Input	1	858592	14789	4
23524	10	Response	2	858592	14789	4
23524	11	Nothing	19	874128	0	1			0		other	0
23524	12	Nothing	52	885956	0	1			0		other	0
23524	12	Port Input	2	888369	2413	6
23524	12	Response	3	888369	2413	6
23524	13	Nothing	1001	888389	0	1			0		other	0
23524	14	Nothing	63	888499	0	0			0		other	0
23524	15	Nothing	111	888621	0	1			0		false_alarm	119
23524	15	Port Input	2	889709	1089	4
23524	15	Response	3	889709	1089	4
23524	15	Port Input	2	892094	3473	6
23524	15	Response	3	892094	3473	6
23524	15	Port Input	2	893262	4642	6
23524	15	Response	3	893262	4642	6
23524	15	Port Input	2	894522	5902	4
23524	15	Response	3	894522	5902	4
23524	15	Port Input	2	895771	7150	4
23524	15	Response	3	895771	7150	4
23524	15	Port Input	2	897170	8550	4
23524	15	Response	3	897170	8550	4
23524	15	Port Input	2	900020	11399	4
23524	15	Response	3	900020	11399	4
23524	15	Port Input	2	901320	12699	4
23524	15	Response	3	901320	12699	4
23524	15	Port Input	1	903014	14394	4
23524	15	Response	2	903014	14394	4
23524	15	Port Input	1	904338	15717	4
23524	15	Response	2	904338	15717	4
23524	15	Port Input	1	905644	17023	4
23524	15	Response	2	905644	17023	4
23524	15	Port Input	1	907243	18622	4
23524	15	Response	2	907243	18622	4
23524	15	Port Input	2	908827	20206	4
23524	15	Response	3	908827	20206	4
