Scenario - phase2_matchingPennies_algorithm1
Logfile written - 06/30/2023 12:44:24

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23526	1	Nothing	61	10666	0	1			0		other	0
23526	1	Manual	06/30/2023 11:50:29	10827	160	NA
23526	1	Port Input	2	35939	25273	4
23526	1	Response	3	35939	25273	4
23526	1	Port Input	2	40418	29751	5
23526	1	Response	3	40418	29751	5
23526	1	Port Input	2	40445	29778	4
23526	1	Port Input	2	40465	29799	4
23526	1	Port Input	2	40471	29805	4
23526	1	Port Input	2	41814	31148	4
23526	1	Response	3	41814	31148	4
23526	1	Port Input	2	43880	33213	5
23526	1	Response	3	43880	33213	5
23526	1	Port Input	2	46166	35500	5
23526	1	Response	3	46166	35500	5
23526	1	Port Input	2	46187	35520	4
23526	1	Port Input	2	48528	37861	10
23526	1	Response	3	48528	37861	10
23526	1	Port Input	2	51619	40953	4
23526	1	Response	3	51619	40953	4
23526	1	Port Input	2	54510	43844	4
23526	1	Response	3	54510	43844	4
23526	1	Port Input	2	54581	43915	4
23526	1	Port Input	1	244079	233413	4
23526	1	Response	2	244079	233413	4
23526	1	Port Input	2	249055	238388	5
23526	1	Response	3	249055	238388	5
23526	1	Port Input	1	252034	241367	5
23526	1	Response	2	252034	241367	5
23526	1	Port Input	1	259671	249005	4
23526	1	Response	2	259671	249005	4
23526	1	Port Input	2	261378	250712	4
23526	1	Response	3	261378	250712	4
23526	1	Port Input	1	263041	252375	4
23526	1	Response	2	263041	252375	4
23526	1	Port Input	1	442970	432304	4
23526	1	Response	2	442970	432304	4
23526	1	Port Input	1	444475	433808	4
23526	1	Response	2	444475	433808	4
23526	1	Port Input	1	447993	437327	4
23526	1	Response	2	447993	437327	4
23526	1	Port Input	1	581032	570365	4
23526	1	Response	2	581032	570365	4
23526	1	Port Input	1	582287	571620	4
23526	1	Response	2	582287	571620	4
23526	1	Port Input	2	583628	572961	4
23526	1	Response	3	583628	572961	4
23526	1	Port Input	1	586513	575847	4
23526	1	Response	2	586513	575847	4
23526	1	Port Input	1	640652	629986	4
23526	1	Response	2	640652	629986	4
23526	1	Port Input	2	642180	631513	4
23526	1	Response	3	642180	631513	4
23526	1	Port Input	1	643559	632892	4
23526	1	Response	2	643559	632892	4
23526	1	Port Input	1	644922	634255	4
23526	1	Response	2	644922	634255	4
23526	1	Port Input	1	649346	638680	4
23526	1	Response	2	649346	638680	4
23526	1	Port Input	1	700598	689931	4
23526	1	Response	2	700598	689931	4
23526	2	Nothing	51	750390	0	1			0		other	0
23526	2	Port Input	1	752847	2458	4
23526	2	Response	2	752847	2458	4
23526	3	Nothing	1000	752864	0	1			0		other	0
23526	4	Nothing	62	752971	0	1			0		other	0
23526	5	Nothing	100	753092	0	0			0		other	0
23526	6	Nothing	19	783616	0	1			0		other	0
23526	6	Port Input	1	788741	5125	4
23526	6	Response	2	788741	5125	4
23526	6	Port Input	1	792202	8585	4
23526	6	Response	2	792202	8585	4
23526	6	Port Input	1	793420	9804	4
23526	6	Response	2	793420	9804	4
23526	6	Port Input	1	794632	11016	9
23526	6	Response	2	794632	11016	9
23526	6	Port Input	1	795901	12285	5
23526	6	Response	2	795901	12285	5
23526	6	Port Input	1	797304	13688	4
23526	6	Response	2	797304	13688	4
23526	6	Port Input	1	798476	14860	4
23526	6	Response	2	798476	14860	4
23526	6	Port Input	1	799722	16106	4
23526	6	Response	2	799722	16106	4
23526	6	Port Input	1	800960	17344	4
23526	6	Response	2	800960	17344	4
23526	6	Port Input	1	802239	18623	4
23526	6	Response	2	802239	18623	4
23526	6	Port Input	1	803512	19896	4
23526	6	Response	2	803512	19896	4
23526	6	Port Input	1	804835	21219	4
23526	6	Response	2	804835	21219	4
23526	6	Port Input	1	806166	22550	4
23526	6	Response	2	806166	22550	4
23526	6	Port Input	1	807639	24022	4
23526	6	Response	2	807639	24022	4
23526	6	Port Input	1	808953	25336	4
23526	6	Response	2	808953	25336	4
23526	7	Nothing	19	809870	0	1			0		other	0
23526	7	Port Input	1	810183	312	4
23526	7	Response	2	810183	312	4
23526	7	Port Input	1	811470	1600	4
23526	7	Response	2	811470	1600	4
23526	7	Port Input	1	812827	2957	4
23526	7	Response	2	812827	2957	4
23526	7	Port Input	1	814493	4622	4
23526	7	Response	2	814493	4622	4
23526	7	Port Input	1	815572	5702	4
23526	7	Response	2	815572	5702	4
23526	7	Port Input	1	816894	7023	4
23526	7	Response	2	816894	7023	4
23526	7	Port Input	1	818611	8741	4
23526	7	Response	2	818611	8741	4
23526	7	Port Input	1	820139	10268	4
23526	7	Response	2	820139	10268	4
23526	7	Port Input	2	821512	11642	9
23526	7	Response	3	821512	11642	9
23526	7	Port Input	1	822854	12984	4
23526	7	Response	2	822854	12984	4
23526	7	Port Input	2	824481	14611	4
23526	7	Response	3	824481	14611	4
23526	7	Port Input	1	825958	16087	4
23526	7	Response	2	825958	16087	4
23526	7	Port Input	1	827833	17963	4
23526	7	Response	2	827833	17963	4
23526	7	Port Input	1	829701	19831	4
23526	7	Response	2	829701	19831	4
23526	7	Port Input	1	831172	21302	4
23526	7	Response	2	831172	21302	4
23526	7	Port Input	1	832727	22857	4
23526	7	Response	2	832727	22857	4
23526	7	Port Input	1	834139	24269	4
23526	7	Response	2	834139	24269	4
23526	7	Port Input	1	841022	31152	4
23526	7	Response	2	841022	31152	4
23526	8	Nothing	19	852970	0	1			0		other	0
23526	8	Port Input	1	868913	15943	4
23526	8	Response	2	868913	15943	4
23526	9	Nothing	19	900552	0	0			0		other	0
23526	10	Nothing	52	919277	0	1			0		other	0
23526	10	Port Input	1	922917	3640	4
23526	10	Response	2	922917	3640	4
23526	11	Nothing	1000	922931	0	1			0		other	0
23526	12	Nothing	62	923039	0	1			0		other	0
23526	13	Nothing	110	923157	0	1			0		false_alarm	147
23526	13	Port Input	2	925721	2564	4
23526	13	Response	3	925721	2564	4
23526	13	Port Input	1	926994	3838	4
23526	13	Response	2	926994	3838	4
23526	13	Port Input	2	928538	5381	4
23526	13	Response	3	928538	5381	4
23526	13	Port Input	1	929875	6719	4
23526	13	Response	2	929875	6719	4
23526	14	Nothing	19	953449	0	0			0		other	0
23526	14	Port Input	1	970803	17354	4
23526	14	Response	2	970803	17354	4
23526	15	Nothing	19	976885	0	1			0		other	0
23526	16	Nothing	52	989315	0	1			0		other	0
23526	16	Port Input	1	992153	2838	4
23526	16	Response	2	992153	2838	4
23526	17	Nothing	1000	992168	0	1			0		other	0
23526	18	Nothing	62	992277	0	1			0		other	0
23526	19	Nothing	110	992397	0	1			0		false_alarm	165
23526	19	Port Input	2	995096	2699	4
23526	19	Response	3	995096	2699	4
23526	19	Port Input	1	997891	5494	4
23526	19	Response	2	997891	5494	4
23526	19	Port Input	2	999290	6893	4
23526	19	Response	3	999290	6893	4
23526	19	Port Input	1	1002902	10505	4
23526	19	Response	2	1002902	10505	4
23526	20	Nothing	19	1022672	0	1			0		other	0
23526	20	Port Input	1	1031105	8432	4
23526	20	Response	2	1031105	8432	4
23526	20	Port Input	1	1032517	9845	4
23526	20	Response	2	1032517	9845	4
23526	20	Port Input	2	1061553	38881	4
23526	20	Response	3	1061553	38881	4
23526	21	Nothing	19	1065961	0	1			0		other	0
23526	22	Nothing	51	1089649	0	1			0		other	0
23526	22	Port Input	2	1094449	4800	4
23526	22	Response	3	1094449	4800	4
23526	23	Nothing	1000	1094465	0	1			0		other	0
23526	24	Nothing	62	1094572	0	1			0		other	0
23526	25	Nothing	101	1094688	0	1			0		false_alarm	187
23526	25	Port Input	2	1097477	2789	5
23526	25	Response	3	1097477	2789	5
23526	25	Port Input	2	1102120	7432	4
23526	25	Response	3	1102120	7432	4
23526	26	Nothing	19	1125090	0	1			0		other	0
23526	28	Nothing	51	1160017	0	0			0		other	0
23526	28	Port Input	1	1161999	1982	4
23526	28	Response	2	1161999	1982	4
23526	29	Nothing	1000	1162022	0	1			0		other	0
23526	30	Nothing	62	1162132	0	1			0		other	0
23526	31	Nothing	100	1162252	0	1			0		false_alarm	198
23526	31	Port Input	1	1163324	1072	4
23526	31	Response	2	1163324	1072	4
23526	31	Port Input	1	1167019	4767	4
23526	31	Response	2	1167019	4767	4
23526	31	Port Input	1	1168258	6006	4
23526	31	Response	2	1168258	6006	4
23526	31	Port Input	1	1169536	7283	4
23526	31	Response	2	1169536	7283	4
23526	31	Port Input	1	1170862	8609	4
23526	31	Response	2	1170862	8609	4
23526	31	Port Input	1	1172137	9885	4
23526	31	Response	2	1172137	9885	4
23526	31	Port Input	1	1173476	11224	4
23526	31	Response	2	1173476	11224	4
23526	31	Port Input	1	1174698	12445	4
23526	31	Response	2	1174698	12445	4
23526	31	Port Input	1	1175996	13744	4
23526	31	Response	2	1175996	13744	4
23526	31	Port Input	1	1177210	14958	5
23526	31	Response	2	1177210	14958	5
23526	31	Port Input	1	1178520	16267	4
23526	31	Response	2	1178520	16267	4
23526	31	Port Input	1	1180029	17777	4
23526	31	Response	2	1180029	17777	4
23526	31	Port Input	1	1181603	19351	4
23526	31	Response	2	1181603	19351	4
23526	31	Port Input	1	1183027	20775	4
23526	31	Response	2	1183027	20775	4
23526	31	Port Input	1	1184292	22039	4
23526	31	Response	2	1184292	22039	4
23526	31	Port Input	1	1186144	23892	4
23526	31	Response	2	1186144	23892	4
23526	31	Port Input	1	1187505	25252	4
23526	31	Response	2	1187505	25252	4
23526	31	Port Input	1	1188924	26671	4
23526	31	Response	2	1188924	26671	4
23526	31	Port Input	1	1190830	28578	4
23526	31	Response	2	1190830	28578	4
23526	32	Nothing	19	1193144	0	1			0		other	0
23526	32	Port Input	1	1211119	17975	5
23526	32	Response	2	1211119	17975	5
23526	32	Port Input	1	1212908	19765	4
23526	32	Response	2	1212908	19765	4
23526	33	Nothing	19	1217345	0	1			0		other	0
23526	34	Nothing	51	1250320	0	0			0		other	0
23526	34	Port Input	2	1255671	5351	4
23526	34	Response	3	1255671	5351	4
23526	35	Nothing	1000	1255686	0	0			0		other	0
23526	36	Nothing	62	1255794	0	1			0		other	0
23526	37	Nothing	101	1255910	0	1			0		false_alarm	248
23526	37	Port Input	1	1258357	2447	4
23526	37	Response	2	1258357	2447	4
23526	37	Port Input	2	1260030	4120	4
23526	37	Response	3	1260030	4120	4
23526	37	Port Input	1	1261368	5457	4
23526	37	Response	2	1261368	5457	4
23526	38	Nothing	19	1288855	0	1			0		other	0
23526	38	Port Input	1	1292581	3726	4
23526	38	Response	2	1292581	3726	4
23526	39	Nothing	19	1314489	0	0			0		other	0
23526	39	Port Input	1	1318682	4193	4
23526	39	Response	2	1318682	4193	4
23526	40	Nothing	19	1336613	0	1			0		other	0
23526	40	Port Input	1	1345273	8660	4
23526	40	Response	2	1345273	8660	4
23526	41	Nothing	19	1348176	0	0			0		other	0
23526	41	Port Input	1	1357652	9476	4
23526	41	Response	2	1357652	9476	4
23526	41	Port Input	2	1363205	15029	4
23526	41	Response	3	1363205	15029	4
23526	41	Port Input	2	1363442	15266	4
23526	41	Port Input	2	1363516	15340	4
23526	41	Port Input	2	1366320	18145	4
23526	41	Response	3	1366320	18145	4
23526	41	Port Input	2	1368575	20399	4
23526	41	Response	3	1368575	20399	4
23526	42	Nothing	19	1368946	0	1			0		other	0
23526	42	Port Input	2	1372878	3932	4
23526	42	Response	3	1372878	3932	4
23526	42	Port Input	2	1374504	5558	4
23526	42	Response	3	1374504	5558	4
23526	43	Nothing	52	1392499	0	1			0		other	0
23526	43	Port Input	2	1397856	5358	4
23526	43	Response	3	1397856	5358	4
23526	44	Nothing	1000	1397871	0	1			0		other	0
23526	45	Nothing	62	1397980	0	0			0		other	0
23526	46	Nothing	111	1398100	0	0			0		false_alarm	285
23526	46	Port Input	2	1399417	1317	4
23526	46	Response	3	1399417	1317	4
23526	46	Port Input	2	1401754	3654	4
23526	46	Response	3	1401754	3654	4
23526	46	Port Input	2	1403065	4965	4
23526	46	Response	3	1403065	4965	4
23526	46	Port Input	2	1404128	6029	4
23526	46	Response	3	1404128	6029	4
23526	46	Port Input	2	1405339	7239	4
23526	46	Response	3	1405339	7239	4
23526	46	Port Input	2	1406549	8449	4
23526	46	Response	3	1406549	8449	4
23526	46	Port Input	2	1407754	9654	4
23526	46	Response	3	1407754	9654	4
23526	46	Port Input	1	1409129	11030	4
23526	46	Response	2	1409129	11030	4
23526	46	Port Input	2	1411730	13630	4
23526	46	Response	3	1411730	13630	4
23526	46	Port Input	1	1413282	15183	4
23526	46	Response	2	1413282	15183	4
23526	46	Port Input	1	1414797	16697	4
23526	46	Response	2	1414797	16697	4
23526	46	Port Input	1	1415070	16971	4
23526	47	Nothing	19	1431113	0	1			0		other	0
23526	48	Nothing	51	1448051	0	1			0		other	0
23526	48	Port Input	1	1450314	2263	4
23526	48	Response	2	1450314	2263	4
