Scenario - phase2_matchingPennies_algorithm1
Logfile written - 07/10/2023 11:01:45

Subject	Trial	Event Type	Code	Time	TTime	Uncertainty	Duration	Uncertainty	ReqTime	ReqDur	Stim Type	Pair Index

23508	1	Nothing	61	10496	0	1			0		other	0
23508	1	Manual	07/10/2023 10:20:04	10652	156	NA
23508	1	Port Input	1	457875	447378	4
23508	1	Response	2	457875	447378	4
23508	1	Port Input	1	459903	449407	4
23508	1	Response	2	459903	449407	4
23508	1	Port Input	1	461345	450848	4
23508	1	Response	2	461345	450848	4
23508	1	Port Input	1	462848	452352	4
23508	1	Response	2	462848	452352	4
23508	1	Port Input	1	464325	453829	4
23508	1	Response	2	464325	453829	4
23508	1	Port Input	1	465679	455182	4
23508	1	Response	2	465679	455182	4
23508	1	Port Input	1	467259	456762	4
23508	1	Response	2	467259	456762	4
23508	1	Port Input	1	468947	458451	4
23508	1	Response	2	468947	458451	4
23508	1	Port Input	1	470610	460114	4
23508	1	Response	2	470610	460114	4
23508	1	Port Input	1	472173	461677	4
23508	1	Response	2	472173	461677	4
23508	1	Port Input	1	473740	463244	4
23508	1	Response	2	473740	463244	4
23508	1	Port Input	1	475461	464965	4
23508	1	Response	2	475461	464965	4
23508	1	Port Input	1	478827	468331	4
23508	1	Response	2	478827	468331	4
23508	1	Port Input	1	480729	470233	4
23508	1	Response	2	480729	470233	4
23508	1	Port Input	1	482306	471809	4
23508	1	Response	2	482306	471809	4
23508	1	Port Input	1	484014	473518	4
23508	1	Response	2	484014	473518	4
23508	1	Port Input	2	491103	480606	4
23508	1	Response	3	491103	480606	4
23508	1	Port Input	1	491318	480822	4
23508	1	Response	2	491318	480822	4
23508	1	Port Input	1	492695	482198	4
23508	1	Response	2	492695	482198	4
23508	1	Port Input	1	494287	483791	5
23508	1	Response	2	494287	483791	5
23508	1	Port Input	1	504403	493907	4
23508	1	Response	2	504403	493907	4
23508	1	Port Input	1	506471	495975	6
23508	1	Response	2	506471	495975	6
23508	1	Port Input	1	515309	504813	5
23508	1	Response	2	515309	504813	5
23508	1	Port Input	1	516878	506382	4
23508	1	Response	2	516878	506382	4
23508	1	Port Input	1	518561	508065	4
23508	1	Response	2	518561	508065	4
23508	1	Port Input	1	530023	519526	4
23508	1	Response	2	530023	519526	4
23508	1	Port Input	2	550613	540117	4
23508	1	Response	3	550613	540117	4
23508	1	Port Input	2	552728	542232	5
23508	1	Response	3	552728	542232	5
23508	1	Port Input	2	555288	544791	4
23508	1	Response	3	555288	544791	4
23508	1	Port Input	2	558156	547659	5
23508	1	Response	3	558156	547659	5
23508	1	Port Input	2	558284	547788	4
23508	1	Port Input	2	558378	547882	4
23508	1	Port Input	2	558465	547968	4
23508	1	Port Input	2	562045	551549	5
23508	1	Response	3	562045	551549	5
23508	1	Port Input	2	566777	556281	4
23508	1	Response	3	566777	556281	4
23508	1	Port Input	2	572633	562137	4
23508	1	Response	3	572633	562137	4
23508	1	Port Input	2	590424	579928	5
23508	1	Response	3	590424	579928	5
23508	1	Port Input	2	592137	581640	5
23508	1	Response	3	592137	581640	5
23508	1	Port Input	1	608348	597852	4
23508	1	Response	2	608348	597852	4
23508	1	Port Input	1	609450	598954	4
23508	1	Response	2	609450	598954	4
23508	1	Port Input	1	611013	600517	4
23508	1	Response	2	611013	600517	4
23508	1	Port Input	1	641875	631379	7
23508	1	Response	2	641875	631379	7
23508	1	Port Input	1	643455	632959	5
23508	1	Response	2	643455	632959	5
23508	1	Port Input	1	656298	645802	4
23508	1	Response	2	656298	645802	4
23508	1	Port Input	1	681794	671297	4
23508	1	Response	2	681794	671297	4
23508	1	Port Input	1	683105	672609	4
23508	1	Response	2	683105	672609	4
23508	1	Port Input	1	684977	674480	4
23508	1	Response	2	684977	674480	4
23508	1	Port Input	1	716713	706217	4
23508	1	Response	2	716713	706217	4
23508	1	Port Input	1	718090	707594	4
23508	1	Response	2	718090	707594	4
23508	1	Port Input	1	728523	718027	4
23508	1	Response	2	728523	718027	4
23508	1	Port Input	1	729801	719305	5
23508	1	Response	2	729801	719305	5
23508	1	Port Input	1	744141	733645	6
23508	1	Response	2	744141	733645	6
23508	1	Port Input	1	745574	735078	4
23508	1	Response	2	745574	735078	4
23508	2	Nothing	51	746097	0	1			0		other	0
23508	2	Port Input	1	747614	1517	4
23508	2	Response	2	747614	1517	4
23508	3	Nothing	1000	747630	0	1			0		other	0
23508	4	Nothing	62	747738	0	1			0		other	0
23508	5	Nothing	100	747860	0	1			0		false_alarm	113
23508	5	Port Input	1	749298	1439	4
23508	5	Response	2	749298	1439	4
23508	5	Port Input	1	750788	2928	4
23508	5	Response	2	750788	2928	4
23508	5	Port Input	1	751939	4079	4
23508	5	Response	2	751939	4079	4
23508	5	Port Input	1	753196	5336	4
23508	5	Response	2	753196	5336	4
23508	5	Port Input	1	754591	6731	4
23508	5	Response	2	754591	6731	4
23508	5	Port Input	1	756211	8351	4
23508	5	Response	2	756211	8351	4
23508	5	Port Input	1	757705	9846	4
23508	5	Response	2	757705	9846	4
23508	5	Port Input	1	759034	11175	4
23508	5	Response	2	759034	11175	4
23508	5	Port Input	1	760635	12776	4
23508	5	Response	2	760635	12776	4
23508	5	Port Input	1	762366	14506	4
23508	5	Response	2	762366	14506	4
23508	5	Port Input	1	763735	15875	4
23508	5	Response	2	763735	15875	4
23508	5	Port Input	1	765534	17674	4
23508	5	Response	2	765534	17674	4
23508	5	Port Input	1	767297	19437	4
23508	5	Response	2	767297	19437	4
23508	5	Port Input	1	769052	21192	4
23508	5	Response	2	769052	21192	4
23508	5	Port Input	1	771110	23250	4
23508	5	Response	2	771110	23250	4
23508	5	Port Input	1	774981	27121	4
23508	5	Response	2	774981	27121	4
23508	5	Port Input	1	776468	28608	4
23508	5	Response	2	776468	28608	4
23508	5	Port Input	1	776620	28760	4
23508	6	Nothing	19	778501	0	0			0		other	0
23508	6	Port Input	1	789534	11033	4
23508	6	Response	2	789534	11033	4
23508	6	Port Input	1	791215	12714	4
23508	6	Response	2	791215	12714	4
23508	6	Port Input	1	791389	12887	4
23508	6	Response	2	791389	12887	4
23508	7	Nothing	19	792102	0	1			0		other	0
23508	8	Nothing	51	803225	0	1			0		other	0
23508	8	Port Input	1	805552	2327	4
23508	8	Response	2	805552	2327	4
23508	9	Nothing	1002	805569	0	0			0		other	0
23508	10	Nothing	63	805679	0	1			0		other	0
23508	11	Nothing	100	805801	0	1			0		false_alarm	162
23508	11	Port Input	1	807196	1395	4
23508	11	Response	2	807196	1395	4
23508	11	Port Input	1	808604	2803	5
23508	11	Response	2	808604	2803	5
23508	11	Port Input	1	809777	3976	4
23508	11	Response	2	809777	3976	4
23508	11	Port Input	1	811258	5457	4
23508	11	Response	2	811258	5457	4
23508	11	Port Input	1	812920	7119	4
23508	11	Response	2	812920	7119	4
23508	11	Port Input	1	814162	8361	4
23508	11	Response	2	814162	8361	4
23508	11	Port Input	1	815974	10173	8
23508	11	Response	2	815974	10173	8
23508	11	Port Input	1	817301	11500	4
23508	11	Response	2	817301	11500	4
23508	11	Port Input	1	819187	13386	4
23508	11	Response	2	819187	13386	4
23508	11	Port Input	1	820550	14749	4
23508	11	Response	2	820550	14749	4
23508	11	Port Input	1	822677	16875	4
23508	11	Response	2	822677	16875	4
23508	11	Port Input	1	824480	18679	4
23508	11	Response	2	824480	18679	4
23508	11	Port Input	1	826410	20609	4
23508	11	Response	2	826410	20609	4
23508	11	Port Input	1	827735	21933	4
23508	11	Response	2	827735	21933	4
23508	12	Nothing	19	836110	0	1			0		other	0
23508	12	Port Input	1	840470	4361	4
23508	12	Response	2	840470	4361	4
23508	12	Port Input	1	842042	5933	4
23508	12	Response	2	842042	5933	4
23508	12	Port Input	1	844028	7918	4
23508	12	Response	2	844028	7918	4
23508	12	Port Input	1	845583	9473	4
